EDT LEVEL OUTPUT
Time  Height     P     T     U    WS  WD 
3728    22220    38.4    -60.75    1    7.6    310
3730    22231    38.3    -60.75    1    7.5    308
3732    22242    38.3    -60.85    1    7.4    306
3734    22255    38.2    -60.95    1    7.4    304
3736    22265    38.1    -61.05    1    7.3    303
3738    22276    38.1    -61.15    1    7.3    302
3740    22287    38    -61.15    1    7.3    301
3742    22298    37.9    -61.15    1    7.2    300
3744    22311    37.9    -61.05    1    7.2    300
3746    22322    37.8    -61.05    1    7.2    300
3748    22334    37.7    -61.05    1    7.2    300
3750    22346    37.6    -61.15    1    7.1    300
3752    22359    37.6    -61.15    1    7.1    299
3754    22371    37.5    -61.15    1    7.1    299
3756    22384    37.4    -61.15    1    7    298
3758    22396    37.3    -61.25    1    7    297
3760    22407    37.3    -61.25    1    6.9    296
3762    22419    37.2    -61.25    1    6.8    294
3764    22432    37.1    -61.35    1    6.7    292
3766    22444    37    -61.45    1    6.6    290
3768    22456    37    -61.45    1    6.5    288
3770    22466    36.9    -61.55    1    6.4    286
3772    22477    36.8    -61.55    1    6.3    284
3774    22489    36.8    -61.55    1    6.1    281
3776    22503    36.7    -61.55    1    5.9    279
3778    22516    36.6    -61.45    1    5.8    276
3780    22527    36.6    -61.45    1    5.6    274
3782    22536    36.5    -61.55    1    5.5    271
3784    22547    36.4    -61.55    1    5.4    268
3786    22557    36.4    -61.55    1    5.3    265
3788    22568    36.3    -61.65    1    5.3    262
3790    22579    36.2    -61.75    1    5.4    260
3792    22588    36.2    -61.75    1    5.5    258
3794    22600    36.1    -61.85    1    5.6    256
3796    22614    36    -61.65    1    5.7    256
3798    22626    36    -61.35    1    5.9    256
3800    22639    35.9    -61.35    1    6.1    257
3802    22653    35.8    -61.45    1    6.3    258
3804    22665    35.7    -61.55    1    6.4    260
3806    22676    35.7    -61.65    1    6.6    263
3808    22688    35.6    -61.75    1    6.8    266
3810    22702    35.5    -61.85    1    6.9    268
3812    22717    35.4    -61.95    1    7.1    271
3814    22730    35.4    -61.95    1    7.2    274
3816    22740    35.3    -61.95    1    7.3    277
3818    22752    35.2    -62.05    1    7.4    280
3820    22764    35.2    -62.15    1    7.5    282
3822    22777    35.1    -62.15    1    7.5    284
3824    22792    35    -62.35    1    7.5    286
3826    22807    34.9    -62.45    1    7.5    288
3828    22821    34.9    -62.55    1    7.5    289
3830    22834    34.8    -62.65    1    7.6    291
3832    22846    34.7    -62.65    1    7.6    292
3834    22859    34.6    -62.45    1    7.6    292
3836    22872    34.6    -62.45    1    7.7    293
3838    22885    34.5    -62.65    1    7.9    293
3840    22898    34.4    -62.75    1    8    294
3842    22911    34.4    -62.75    1    8.3    294
3844    22924    34.3    -62.85    1    8.5    294
3846    22938    34.2    -62.95    1    8.8    294
3848    22950    34.1    -63.05    1    9.1    295
3850    22963    34.1    -63.25    1    9.4    295
3852    22977    34    -63.25    1    9.7    296
3854    22993    33.9    -63.05    1    10    296
3856    23008    33.8    -63.05    1    10.2    297
3858    23022    33.7    -63.25    1    10.4    298
3860    23036    33.7    -63.35    1    10.6    299
3862    23050    33.6    -63.25    1    10.7    300
3864    23064    33.5    -63.25    1    10.8    302
3866    23079    33.4    -63.35    1    10.8    303
3868    23093    33.3    -63.45    1    10.8    304
3870    23107    33.3    -63.55    1    10.8    306
3872    23122    33.2    -63.55    1    10.8    307
3874    23137    33.1    -63.65    1    10.7    308
3876    23152    33    -63.65    1    10.7    309
3878    23168    32.9    -63.75    1    10.7    310
3880    23182    32.9    -63.85    1    10.8    311
3882    23198    32.8    -63.85    1    10.8    311
3884    23214    32.7    -63.55    1    10.9    311
3886    23230    32.6    -63.45    1    11.1    311
3888    23245    32.5    -63.35    1    11.3    311
3890    23261    32.4    -63.25    1    11.5    310
3892    23277    32.4    -63.15    1    11.7    310
3894    23293    32.3    -63.25    1    11.9    309
3896    23311    32.2    -63.35    1    12.2    308
3898    23328    32.1    -63.45    1    12.4    307
3900    23344    32    -63.55    1    12.5    306
3902    23361    31.9    -63.45    1    12.7    306
3904    23377    31.8    -63.35    1    12.7    305
3906    23392    31.8    -63.45    1    12.8    304
3908    23407    31.7    -63.35    1    12.7    303
3910    23423    31.6    -63.35    1    12.7    303
3912    23439    31.5    -63.35    1    12.5    302
3914    23455    31.4    -63.55    1    12.4    301
3916    23469    31.4    -63.55    1    12.2    300
3918    23483    31.3    -63.55    1    12    299
3920    23497    31.2    -63.45    1    11.8    299
3922    23509    31.2    -63.35    1    11.6    298
3924    23522    31.1    -63.25    1    11.4    297
3926    23536    31    -63.25    1    11.3    296
3928    23549    31    -63.35    1    11.1    295
3930    23562    30.9    -63.45    1    11    294
3932    23575    30.8    -63.65    1    10.8    294
3934    23588    30.8    -63.75    1    10.7    293
3936    23602    30.7    -63.85    1    10.7    292
3938    23614    30.6    -63.95    1    10.6    290
3940    23625    30.6    -64.05    1    10.7    289
3942    23636    30.5    -63.95    1    10.7    288
3944    23647    30.5    -63.95    1    10.8    287
3946    23659    30.4    -63.95    1    11    285
3948    23671    30.3    -63.95    1    11.2    284
3950    23683    30.3    -64.05    1    11.4    283
3952    23696    30.2    -64.15    1    11.7    281
3954    23709    30.2    -64.15    1    12    280
3956    23720    30.1    -64.05    1    12.3    279
3958    23732    30    -63.75    1    12.7    278
3960    23746    30    -63.75    1    13    277
3962    23758    29.9    -63.95    1    13.4    277
3964    23770    29.9    -63.95    1    13.8    276
3966    23783    29.8    -63.85    1    14.1    275
3968    23794    29.7    -63.85    1    14.4    275
3970    23805    29.7    -63.85    1    14.8    274
3972    23817    29.6    -63.85    1    15.1    274
3974    23829    29.6    -63.85    1    15.3    274
3976    23842    29.5    -63.75    1    15.6    273
3978    23854    29.5    -63.75    1    15.8    273
3980    23863    29.4    -63.65    1    16    273
3982    23874    29.4    -63.35    1    16.2    273
3984    23887    29.3    -63.05    1    16.3    274
3986    23898    29.2    -63.05    1    16.5    274
3988    23909    29.2    -63.15    1    16.5    275
3990    23919    29.1    -63.25    1    16.6    276
3992    23929    29.1    -63.35    1    16.7    277
3994    23940    29    -63.45    1    16.7    278
3996    23952    29    -63.55    1    16.8    280
3998    23963    28.9    -63.45    1    16.9    281
4000    23975    28.9    -63.45    1    16.9    282
4002    23988    28.8    -63.45    1    17    284
4004    24000    28.8    -63.45    1    17.1    285
4006    24011    28.7    -63.55    1    17.2    286
4008    24021    28.7    -63.55    1    17.2    287
4010    24030    28.6    -63.45    1    17.3    288
4012    24041    28.6    -63.35    1    17.4    288
4014    24051    28.5    -63.35    1    17.4    289
4016    24060    28.5    -63.45    1    17.5    289
4018    24071    28.4    -63.55    1    17.6    289
4020    24082    28.4    -63.55    1    17.6    289
4022    24094    28.3    -63.45    1    17.7    289
4024    24106    28.3    -63.55    1    17.7    288
4026    24117    28.2    -63.55    1    17.8    288
4028    24128    28.2    -63.65    1    17.9    288
4030    24139    28.1    -63.55    1    17.9    287
4032    24149    28.1    -63.55    1    18    287
4034    24158    28    -63.55    1    18.1    287
4036    24168    28    -63.45    1    18.2    287
4038    24178    27.9    -63.35    1    18.3    286
4040    24188    27.9    -63.35    1    18.4    287
4042    24199    27.8    -63.45    1    18.4    287
4044    24207    27.8    -63.35    1    18.5    287
4046    24215    27.8    -63.35    1    18.5    287
4048    24225    27.7    -63.45    1    18.5    287
4050    24235    27.7    -63.35    1    18.5    288
4052    24244    27.6    -63.35    1    18.5    288
4054    24254    27.6    -63.45    1    18.5    289
4056    24264    27.6    -63.45    1    18.5    289
4058    24275    27.5    -63.55    1    18.5    289
4060    24282    27.5    -63.65    1    18.5    290
4062    24291    27.4    -63.55    1    18.6    290
4064    24304    27.4    -63.25    1    18.7    290
4066    24316    27.3    -63.25    1    18.8    291
4068    24326    27.3    -63.15    1    19    291
4070    24336    27.2    -63.05    1    19.1    292
4072    24347    27.2    -63.05    1    19.3    292
4074    24358    27.1    -62.85    1    19.5    292
4076    24369    27.1    -62.65    1    19.7    293
4078    24379    27    -62.35    1    20    293
4080    24390    27    -62.25    1    20.2    294
4082    24403    26.9    -62.15    1    20.4    294
4084    24415    26.9    -62.15    1    20.7    294
4086    24425    26.8    -62.15    1    20.9    295
4088    24436    26.8    -62.15    1    21.1    295
4090    24447    26.7    -61.85    1    21.2    295
4092    24459    26.7    -61.65    1    21.3    295
4094    24470    26.6    -61.35    1    21.4    295
4096    24482    26.6    -61.05    1    21.4    296
4098    24494    26.5    -61.05    1    21.3    296
4100    24506    26.5    -61.05    1    21.2    296
4102    24518    26.4    -61.05    1    21.1    296
4104    24530    26.4    -61.05    1    20.9    295
4106    24542    26.3    -61.05    1    20.6    295
4108    24552    26.3    -61.05    1    20.4    295
4110    24564    26.2    -60.65    1    20.2    295
4112    24575    26.2    -60.65    1    19.9    295
4114    24586    26.2    -60.65    1    19.8    295
4116    24597    26.1    -60.75    1    19.6    295
4118    24606    26.1    -60.75    1    19.5    296
4120    24617    26    -60.85    1    19.4    296
4122    24628    26    -60.95    1    19.4    296
4124    24639    25.9    -61.05    1    19.5    296
4126    24651    25.9    -61.05    1    19.6    296
4128    24663    25.8    -60.85    1    19.7    297
4130    24675    25.8    -60.85    1    19.8    297
4132    24688    25.7    -60.65    1    20    297
4134    24700    25.7    -60.45    1    20.2    298
4136    24712    25.6    -60.35    1    20.4    298
4138    24725    25.6    -60.45    1    20.6    299
4140    24737    25.5    -60.45    1    20.8    299
4142    24750    25.5    -60.25    1    21    299
4144    24763    25.4    -60.25    1    21.1    300
4146    24771    25.4    -60.25    1    21.3    300
4148    24781    25.3    -59.95    1    21.5    301
4150    24791    25.3    -59.95    1    21.7    301
4152    24800    25.3    -59.95    1    21.9    301
4154    24810    25.2    -60.05    1    22    302
4156    24822    25.2    -60.15    1    22.1    302
4158    24834    25.1    -60.15    1    22.2    302
4160    24844    25.1    -60.05    1    22.2    303
4162    24854    25.1    -59.95    1    22.2    303
4164    24867    25    -59.95    1    22.2    304
4166    24880    24.9    -59.95    1    22.1    304
4168    24892    24.9    -59.85    1    22    304
4170    24905    24.8    -59.75    1    21.8    305
4172    24918    24.8    -59.75    1    21.6    305
4174    24928    24.8    -59.85    1    21.3    306
4176    24940    24.7    -59.85    1    21.1    306
4178    24951    24.7    -59.85    1    20.8    307
4180    24961    24.6    -59.65    1    20.5    307
4182    24974    24.6    -59.65    1    20.2    307
4184    24987    24.5    -59.65    1    19.9    308
4186    24999    24.5    -59.75    1    19.6    308
4188    25010    24.4    -59.75    1    19.3    309
4190    25020    24.4    -59.85    1    19    309
4192    25032    24.3    -59.85    1    18.7    309
4194    25043    24.3    -59.95    1    18.4    310
4196    25053    24.3    -60.05    1    18.1    310
4198    25064    24.2    -60.05    1    17.9    310
4200    25075    24.2    -59.95    1    17.6    310
4202    25088    24.1    -59.95    1    17.3    310
4204    25099    24.1    -60.05    1    17    310
4206    25110    24    -60.05    1    16.8    310
4208    25122    24    -60.15    1    16.5    310
4210    25133    24    -60.15    1    16.3    310
4212    25144    23.9    -60.05    1    16.1    310
4214    25154    23.9    -59.85    1    15.9    310
4216    25166    23.8    -59.75    1    15.8    309
4218    25177    23.8    -59.55    1    15.7    309
4220    25188    23.7    -59.45    1    15.6    308
4222    25201    23.7    -59.55    1    15.5    308
4224    25213    23.7    -59.65    1    15.4    307
4226    25224    23.6    -59.45    1    15.3    306
4228    25235    23.6    -59.35    1    15.3    305
4230    25246    23.5    -59.45    1    15.2    305
4232    25258    23.5    -59.35    1    15.1    304
4234    25270    23.4    -59.35    1    15    303
4236    25280    23.4    -59.35    1    14.9    302
4238    25290    23.4    -59.35    1    14.8    301
4240    25300    23.3    -59.45    1    14.6    301
4242    25310    23.3    -59.55    1    14.5    300
4244    25321    23.2    -59.55    1    14.4    299
4246    25332    23.2    -59.65    1    14.2    299
4248    25343    23.2    -59.55    1    14.1    298
4250    25355    23.1    -59.45    1    14    298
4252    25365    23.1    -59.35    1    13.9    297
4254    25376    23    -59.35    1    13.8    297
4256    25387    23    -59.35    1    13.7    296
4258    25398    23    -59.35    1    13.7    296
4260    25411    22.9    -59.55    1    13.7    295
4262    25424    22.9    -59.55    1    13.6    295
4264    25434    22.8    -59.65    1    13.6    294
4266    25443    22.8    -59.75    1    13.7    293
4268    25452    22.8    -59.85    1    13.7    292
4270    25463    22.7    -59.95    1    13.7    291
4272    25475    22.7    -60.05    1    13.8    291
4274    25485    22.6    -60.05    1    13.8    290
4276    25496    22.6    -59.75    1    13.9    289
4278    25508    22.6    -59.65    1    13.9    288
4280    25520    22.5    -59.55    1    14    287
4282    25532    22.5    -59.55    1    14.1    286
4284    25542    22.4    -59.65    1    14.2    286
4286    25551    22.4    -59.75    1    14.3    285
4288    25560    22.4    -59.75    1    14.4    285
4290    25571    22.3    -59.55    1    14.5    285
4292    25583    22.3    -59.45    1    14.6    285
4294    25594    22.3    -59.55    1    14.6    285
4296    25605    22.2    -59.45    1    14.7    285
4298    25615    22.2    -59.35    1    14.8    285
4300    25626    22.1    -59.35    1    14.8    286
4302    25638    22.1    -59.45    1    14.8    286
4304    25649    22.1    -59.45    1    14.8    286
4306    25659    22    -59.25    1    14.8    286
4308    25670    22    -58.95    1    14.8    286
4310    25680    21.9    -58.75    1    14.8    287
4312    25690    21.9    -58.75    1    14.7    286
4314    25701    21.9    -58.75    1    14.7    286
4316    25713    21.8    -58.85    1    14.6    286
4318    25723    21.8    -58.95    1    14.5    286
4320    25733    21.8    -58.95    1    14.5    286
4322    25744    21.7    -58.95    1    14.4    286
4324    25756    21.7    -59.05    1    14.3    286
4326    25767    21.6    -58.95    1    14.3    286
4328    25779    21.6    -58.95    1    14.2    286
4330    25792    21.6    -58.95    1    14.3    285
4332    25804    21.5    -58.85    1    14.3    285
4334    25815    21.5    -58.75    1    14.4    285
4336    25826    21.4    -58.65    1    14.5    285
4338    25837    21.4    -58.65    1    14.6    285
4340    25848    21.4    -58.75    1    14.8    285
4342    25860    21.3    -58.85    1    15    285
4344    25872    21.3    -59.05    1    15.2    284
4346    25884    21.2    -59.15    1    15.5    284
4348    25896    21.2    -58.95    1    15.7    284
4350    25907    21.2    -58.75    1    15.9    283
4352    25919    21.1    -58.65    1    16.1    283
4354    25929    21.1    -58.55    1    16.3    282
4356    25939    21.1    -58.55    1    16.5    282
4358    25951    21    -58.65    1    16.6    281
4360    25962    21    -58.65    1    16.8    281
4362    25975    20.9    -58.55    1    16.9    280
4364    25988    20.9    -58.45    1    17    279
4366    26002    20.9    -58.45    1    17.2    279
4368    26014    20.8    -58.25    1    17.3    278
4370    26026    20.8    -58.25    1    17.5    277
4372    26037    20.7    -58.35    1    17.6    277
4374    26048    20.7    -58.35    1    17.8    276
4376    26059    20.7    -58.45    1    18    275
4378    26074    20.6    -58.45    1    18.3    275
4380    26087    20.6    -58.25    1    18.5    274
4382    26099    20.5    -58.35    1    18.7    274
4384    26111    20.5    -58.35    1    19    273
4386    26124    20.5    -58.45    1    19.1    273
4388    26138    20.4    -58.55    1    19.3    273
4390    26150    20.4    -58.55    1    19.4    274
4392    26163    20.3    -58.55    1    19.5    274
4394    26175    20.3    -58.65    1    19.5    274
4396    26188    20.2    -58.35    1    19.5    275
4398    26201    20.2    -58.15    1    19.5    276
4400    26213    20.2    -58.05    1    19.5    277
4402    26225    20.1    -57.95    1    19.4    277
4404    26237    20.1    -57.95    1    19.4    278
4406    26249    20    -57.95    1    19.4    279
4408    26261    20    -57.95    1    19.5    280
4410    26273    20    -57.75    1    19.5    281
4412    26285    19.9    -57.55    1    19.6    282
4414    26296    19.9    -57.45    1    19.7    282
4416    26307    19.9    -57.65    1    19.8    283
4418    26320    19.8    -57.75    1    19.9    283
4420    26333    19.8    -57.75    1    20    283
4422    26346    19.7    -57.75    1    20.1    283
4424    26360    19.7    -57.85    1    20.2    283
4426    26375    19.7    -57.85    1    20.2    283
4428    26389    19.6    -57.95    1    20.2    283
4430    26402    19.6    -57.95    1    20.2    283
4432    26417    19.5    -57.95    1    20.2    283
4434    26431    19.5    -57.95    1    20.1    283
4436    26446    19.4    -58.05    1    20.1    283
4438    26460    19.4    -58.05    1    20    283
4440    26475    19.3    -57.85    1    19.9    283
4442    26489    19.3    -57.85    1    19.8    283
4444    26503    19.3    -57.85    1    19.7    283
4446    26517    19.2    -57.95    1    19.6    282
4448    26529    19.2    -58.05    1    19.5    282
4450    26541    19.1    -58.15    1    19.5    282
4452    26554    19.1    -58.25    1    19.4    282
4454    26570    19.1    -58.35    1    19.3    281
4456    26584    19    -58.55    1    19.2    281
4458    26599    19    -58.65    1    19.1    280
4460    26614    18.9    -58.85    1    19.1    280
4462    26627    18.9    -58.95    1    19    279
4464    26640    18.8    -58.95    1    19    279
4466    26654    18.8    -59.05    1    19    279
4468    26669    18.8    -58.75    1    19    278
4470    26684    18.7    -58.65    1    19    278
4472    26699    18.7    -58.65    1    19.1    278
4474    26714    18.6    -58.65    1    19.1    278
4476    26726    18.6    -58.55    1    19.2    277
4478    26740    18.5    -58.55    1    19.2    277
4480    26753    18.5    -58.45    1    19.3    277
4482    26768    18.5    -58.25    1    19.4    277
4484    26783    18.4    -58.25    1    19.4    277
4486    26797    18.4    -58.35    1    19.5    277
4488    26812    18.3    -58.45    1    19.5    277
4490    26827    18.3    -58.65    1    19.5    276
4492    26843    18.2    -58.65    1    19.5    276
4494    26857    18.2    -58.65    1    19.5    276
4496    26871    18.2    -58.65    1    19.4    276
4498    26885    18.1    -58.65    1    19.4    276
4500    26898    18.1    -58.45    1    19.3    276
4502    26913    18    -58.15    1    19.2    276
4504    26928    18    -57.95    1    19.1    277
4506    26942    18    -58.05    1    19.1    277
4508    26955    17.9    -58.15    1    19    278
4510    26968    17.9    -58.05    1    19    278
4512    26982    17.8    -57.65    1    19    279
4514    26997    17.8    -57.35    1    19.1    279
4516    27010    17.8    -57.35    1    19.1    280
4518    27022    17.7    -57.45    1    19.2    280
4520    27036    17.7    -57.55    1    19.3    281
4522    27048    17.7    -57.65    1    19.4    281
4524    27059    17.6    -57.75    1    19.4    282
4526    27070    17.6    -57.75    1    19.5    282
4528    27082    17.6    -57.75    1    19.5    283
4530    27095    17.5    -57.75    1    19.5    283
4532    27109    17.5    -57.65    1    19.5    284
4534    27122    17.5    -57.45    1    19.5    285
4536    27132    17.4    -57.35    1    19.5    285
4538    27144    17.4    -57.35    1    19.4    286
4540    27155    17.4    -57.25    1    19.4    287
4542    27167    17.3    -57.25    1    19.3    288
4544    27181    17.3    -57.15    1    19.3    288
4546    27194    17.3    -57.15    1    19.2    289
4548    27206    17.2    -57.25    1    19.2    290
4550    27216    17.2    -57.25    1    19.2    290
4552    27228    17.2    -57.25    1    19.1    291
4554    27239    17.1    -57.25    1    19    291
4556    27252    17.1    -57.35    1    19    291
4558    27263    17.1    -57.55    1    18.9    291
4560    27274    17    -57.55    1    18.7    292
4562    27287    17    -57.55    1    18.6    292
4564    27299    17    -57.45    1    18.5    292
4566    27311    16.9    -57.45    1    18.3    292
4568    27323    16.9    -57.45    1    18.1    292
4570    27334    16.9    -57.55    1    18    291
4572    27345    16.8    -57.75    1    17.8    291
4574    27355    16.8    -57.75    1    17.7    291
4576    27363    16.8    -57.85    1    17.5    290
4578    27374    16.8    -58.05    1    17.4    289
4580    27387    16.7    -58.05    1    17.4    288
4582    27400    16.7    -58.05    1    17.3    287
4584    27412    16.7    -58.05    1    17.3    286
4586    27424    16.6    -58.15    1    17.3    285
4588    27436    16.6    -58.25    1    17.3    283
4590    27447    16.6    -58.15    1    17.4    282
4592    27458    16.5    -57.95    1    17.5    281
4594    27470    16.5    -57.85    1    17.7    279
4596    27481    16.5    -57.85    1    17.9    278
4598    27491    16.5    -57.85    1    18.1    277
4600    27502    16.4    -57.85    1    18.3    276
4602    27514    16.4    -57.75    1    18.6    276
4604    27525    16.4    -57.85    1    18.9    275
4606    27535    16.3    -57.75    1    19.1    275
4608    27544    16.3    -57.75    1    19.4    274
4610    27555    16.3    -57.65    1    19.7    274
4612    27566    16.3    -57.45    1    19.9    273
4614    27577    16.2    -57.45    1    20.1    273
4616    27587    16.2    -57.55    1    20.3    273
4618    27597    16.2    -57.65    1    20.4    272
4620    27608    16.2    -57.75    1    20.6    272
4622    27619    16.1    -57.85    1    20.7    271
4624    27630    16.1    -57.85    1    20.7    271
4626    27641    16.1    -57.85    1    20.8    270
4628    27651    16    -57.85    1    20.8    270
4630    27661    16    -57.85    1    20.9    269
4632    27672    16    -57.65    1    20.9    269
4634    27682    16    -57.55    1    21    268
4636    27690    15.9    -57.55    1    21.1    268
4638    27701    15.9    -57.75    1    21.1    267
4640    27712    15.9    -57.85    1    21.2    267
4642    27723    15.9    -57.95    1    21.3    266
4644    27734    15.8    -58.05    1    21.4    266
4646    27745    15.8    -58.15    1    21.4    265
4648    27757    15.8    -58.15    1    21.5    265
4650    27768    15.8    -58.05    1    21.5    265
4652    27779    15.7    -57.85    1    21.6    265
4654    27788    15.7    -57.75    1    21.6    264
4656    27799    15.7    -57.75    1    21.6    264
4658    27811    15.6    -57.95    1    21.6    264
4660    27823    15.6    -58.05    1    21.6    264
4662    27836    15.6    -58.15    1    21.5    264
4664    27847    15.6    -58.15    1    21.4    264
4666    27859    15.5    -58.25    1    21.3    264
4668    27872    15.5    -58.05    1    21.2    264
4670    27884    15.5    -58.05    1    21.1    264
4672    27897    15.4    -58.15    1    20.9    265
4674    27908    15.4    -58.25    1    20.7    265
4676    27920    15.4    -58.25    1    20.4    265
4678    27933    15.3    -58.35    1    20.2    266
4680    27945    15.3    -58.15    1    20    266
4682    27958    15.3    -57.95    1    19.8    267
4684    27970    15.3    -58.05    1    19.6    267
4686    27982    15.2    -58.15    1    19.4    268
4688    27995    15.2    -58.15    1    19.3    269
4690    28009    15.2    -58.25    1    19.2    269
4692    28021    15.1    -58.15    1    19.1    270
4694    28033    15.1    -58.15    1    19.1    271
4696    28045    15.1    -58.25    1    19.1    271
4698    28059    15    -58.25    1    19.2    272
4700    28072    15    -58.15    1    19.2    272
4702    28084    15    -58.15    1    19.3    272
4704    28095    15    -58.25    1    19.4    272
4706    28108    14.9    -58.35    1    19.5    271
4708    28120    14.9    -58.35    1    19.6    271
4710    28132    14.9    -58.35    1    19.7    270
4712    28145    14.8    -58.55    1    19.8    270
4714    28160    14.8    -58.65    1    19.9    269
4716    28176    14.8    -58.75    1    20    268
4718    28190    14.7    -58.95    1    20.1    267
4720    28201    14.7    -59.05    1    20.3    266
4722    28213    14.7    -58.85    1    20.5    264
4724    28227    14.6    -58.55    1    20.6    263
4726    28240    14.6    -58.45    1    20.8    262
4728    28254    14.6    -58.55    1    21.1    262
4730    28268    14.6    -58.65    1    21.3    261
4732    28281    14.5    -58.75    1    21.6    260
4734    28295    14.5    -58.95    1    21.9    259
4736    28309    14.5    -59.05    1    22.2    259
4738    28324    14.4    -59.15    1    22.5    259
4740    28339    14.4    -59.25    1    22.9    258
4742    28353    14.4    -59.15    1    23.2    258
4744    28367    14.3    -59.15    1    23.6    258
4746    28381    14.3    -59.25    1    23.9    258
4748    28396    14.3    -59.15    1    24.2    258
4750    28412    14.2    -58.55    1    24.4    259
4752    28427    14.2    -58.35    1    24.6    259
4754    28441    14.2    -58.25    1    24.7    260
4756    28453    14.1    -58.25    1    24.8    260
4758    28467    14.1    -58.25    1    24.8    261
4760    28481    14.1    -58.15    1    24.7    261
4762    28497    14    -58.05    1    24.6    262
4764    28514    14    -57.95    1    24.4    263
4766    28529    14    -57.95    1    24.2    264
4768    28544    13.9    -57.85    1    23.9    265
4770    28559    13.9    -57.75    1    23.7    266
4772    28573    13.9    -57.65    1    23.5    267
4774    28587    13.8    -57.45    1    23.2    268
4776    28602    13.8    -57.15    1    23    269
4778    28619    13.8    -57.05    1    22.8    270
4780    28633    13.7    -57.05    1    22.6    271
4782    28645    13.7    -57.15    1    22.4    272
4784    28660    13.7    -57.25    1    22.3    273
4786    28676    13.6    -57.25    1    22.2    274
4788    28692    13.6    -57.35    1    22.1    274
4790    28707    13.6    -57.35    1    22    275
4792    28721    13.5    -57.35    1    22    275
4794    28735    13.5    -57.45    1    22    276
4796    28751    13.5    -57.55    1    22    276
4798    28766    13.4    -57.75    1    22    276
4800    28779    13.4    -57.85    1    22    276
4802    28793    13.4    -57.95    1    22.1    276
4804    28808    13.4    -58.05    1    22.2    276
4806    28823    13.3    -58.25    1    22.2    275
4808    28838    13.3    -58.35    1    22.3    275
4810    28853    13.3    -58.55    1    22.4    275
4812    28869    13.2    -58.75    1    22.5    275
4814    28883    13.2    -58.65    1    22.5    274
4816    28898    13.2    -58.35    1    22.5    274
4818    28912    13.1    -58.25    1    22.5    274
4820    28926    13.1    -58.35    1    22.5    274
4822    28940    13.1    -58.35    1    22.5    274
4824    28951    13.1    -58.35    1    22.5    275
4826    28963    13    -58.35    1    22.5    275
4828    28979    13    -58.45    1    22.6    275
4830    28993    13    -58.55    1    22.6    275
4832    29007    12.9    -58.55    1    22.7    275
4834    29021    12.9    -58.35    1    22.8    275
4836    29034    12.9    -58.35    1    22.9    276
4838    29049    12.9    -58.35    1    23.1    276
4840    29063    12.8    -58.35    1    23.2    276
4842    29077    12.8    -58.15    1    23.4    276
4844    29092    12.8    -58.05    1    23.6    276
4846    29106    12.7    -58.05    1    23.7    277
4848    29119    12.7    -58.15    1    23.9    277
4850    29132    12.7    -58.05    1    24    277
4852    29145    12.7    -57.85    1    24.1    277
4854    29158    12.6    -57.75    1    24.2    278
4856    29170    12.6    -57.55    1    24.3    278
4858    29182    12.6    -57.65    1    24.4    278
4860    29194    12.6    -57.65    1    24.4    278
4862    29207    12.5    -57.55    1    24.5    278
4864    29220    12.5    -57.55    1    24.5    278
4866    29233    12.5    -57.55    1    24.6    278
4868    29247    12.5    -57.45    1    24.6    278
4870    29260    12.4    -57.55    1    24.7    278
4872    29271    12.4    -57.65    1    24.8    277
4874    29283    12.4    -57.75    1    24.8    277
4876    29295    12.4    -57.85    1    24.9    276
4878    29307    12.3    -57.85    1    25    276
4880    29320    12.3    -57.75    1    25.1    275
4882    29332    12.3    -57.75    1    25.2    275
4884    29344    12.3    -57.65    1    25.2    274
4886    29354    12.2    -57.45    1    25.3    274
4888    29365    12.2    -57.25    1    25.3    273
4890    29377    12.2    -57.15    1    25.3    273
4892    29388    12.2    -57.05    1    25.3    272
4894    29397    12.2    -57.05    1    25.2    272
4896    29408    12.1    -57.05    1    25.2    271
4898    29419    12.1    -57.05    1    25.2    271
4900    29430    12.1    -56.75    1    25.2    270
4902    29441    12.1    -56.45    1    25.2    270
4904    29453    12.1    -56.45    1    25.2    270
4906    29465    12    -56.55    1    25.4    270
4908    29476    12    -56.55    1    25.5    269
4910    29488    12    -56.45    1    25.7    269
4912    29500    12    -56.35    1    25.9    269
4914    29511    11.9    -56.45    1    26.1    269
4916    29522    11.9    -56.45    1    26.4    269
4918    29531    11.9    -56.55    1    26.6    269
4920    29541    11.9    -56.65    1    26.8    269
4922    29551    11.9    -56.65    1    27    269
4924    29560    11.9    -56.55    1    27.2    269
4926    29570    11.8    -56.35    1    27.4    269
4928    29581    11.8    -56.35    1    27.5    269
4930    29591    11.8    -56.35    1    27.6    269
4932    29600    11.8    -56.45    1    27.6    269
4934    29608    11.8    -56.45    1    27.7    269
4936    29617    11.7    -56.55    1    27.7    269
4938    29627    11.7    -56.55    1    27.8    269
4940    29636    11.7    -56.55    1    27.9    269
4942    29645    11.7    -56.55    1    28    269
4944    29655    11.7    -56.45    1    28.2    269
4946    29663    11.7    -56.25    1    28.3    269
4948    29670    11.6    -56.15    1    28.5    270
4950    29680    11.6    -56.05    1    28.7    270
4952    29691    11.6    -55.95    1    28.9    270
4954    29701    11.6    -56.05    1    29.1    270
4956    29711    11.6    -56.05    1    29.3    270
4958    29721    11.6    -56.05    1    29.4    271
4960    29729    11.5    -56.05    1    29.6    271
