EDT LEVEL OUTPUT
Time  Height     P     T     U    WS  WD 
5566    29306    14.1    -41.75    1    11.6    89
5568    29315    14.1    -41.75    1    11.7    88
5570    29324    14.1    -41.75    1    11.8    88
5572    29333    14    -41.75    1    11.9    87
5574    29345    14    -41.85    1    12    86
5576    29358    14    -41.85    1    12.1    86
5578    29369    14    -41.85    1    12.2    86
5580    29378    13.9    -41.85    1    12.3    86
5582    29389    13.9    -41.85    1    12.4    86
5584    29399    13.9    -41.85    1    12.5    86
5586    29411    13.9    -41.85    1    12.6    87
5588    29421    13.9    -41.85    1    12.7    87
5590    29432    13.8    -41.85    1    12.8    88
5592    29440    13.8    -41.85    1    12.9    88
5594    29447    13.8    -41.95    1    13    89
5596    29455    13.8    -41.95    1    13.1    90
5598    29464    13.8    -41.95    1    13.2    91
5600    29476    13.7    -41.95    1    13.3    92
5602    29487    13.7    -42.05    1    13.4    93
5604    29499    13.7    -42.05    1    13.5    93
5606    29509    13.7    -41.95    1    13.5    94
5608    29517    13.7    -41.95    1    13.6    95
5610    29528    13.6    -42.05    1    13.7    96
5612    29540    13.6    -42.05    1    13.7    96
5614    29551    13.6    -42.05    1    13.7    97
5616    29561    13.6    -42.15    1    13.7    98
5618    29575    13.5    -42.25    1    13.7    99
5620    29588    13.5    -42.35    1    13.6    99
5622    29598    13.5    -42.35    1    13.5    100
5624    29607    13.5    -42.35    1    13.3    101
5626    29616    13.5    -42.45    1    13.2    103
5628    29627    13.4    -42.45    1    13    104
5630    29639    13.4    -42.55    1    12.8    105
5632    29649    13.4    -42.65    1    12.6    106
5634    29659    13.4    -42.65    1    12.5    107
5636    29669    13.4    -42.65    1    12.3    108
5638    29678    13.3    -42.65    1    12.1    109
5640    29688    13.3    -42.65    1    11.9    110
5642    29699    13.3    -42.65    1    11.7    111
5644    29710    13.3    -42.65    1    11.5    111
5646    29720    13.3    -42.55    1    11.3    112
5648    29730    13.2    -42.55    1    11.1    112
5650    29741    13.2    -42.45    1    10.9    112
5652    29750    13.2    -42.45    1    10.7    111
5654    29759    13.2    -42.45    1    10.5    111
5656    29770    13.2    -42.45    1    10.3    110
5658    29782    13.1    -42.45    1    10.2    109
5660    29794    13.1    -42.55    1    10    109
5662    29804    13.1    -42.45    1    9.9    108
5664    29816    13.1    -42.25    1    9.8    107
5666    29825    13.1    -42.15    1    9.7    106
5668    29834    13    -42.05    1    9.7    105
5670    29843    13    -42.05    1    9.6    104
5672    29851    13    -41.95    1    9.7    103
5674    29862    13    -41.75    1    9.7    102
5676    29873    13    -41.75    1    9.7    102
5678    29883    12.9    -41.65    1    9.8    101
5680    29892    12.9    -41.55    1    9.9    100
5682    29900    12.9    -41.45    1    10    100
5684    29910    12.9    -41.35    1    10.1    99
5686    29920    12.9    -41.25    1    10.1    98
5688    29929    12.9    -41.15    1    10.2    98
5690    29941    12.8    -41.05    1    10.2    97
5692    29955    12.8    -40.95    1    10.2    96
5694    29967    12.8    -40.95    1    10.2    95
5696    29978    12.8    -40.95    1    10.2    94
5698    29987    12.7    -40.95    1    10.2    93
5700    29996    12.7    -40.85    1    10.1    92
5702    30004    12.7    -40.85    1    10.1    91
5704    30012    12.7    -40.95    1    10    90
5706    30024    12.7    -41.05    1    10    88
5708    30036    12.7    -41.15    1    10    87
5710    30045    12.6    -41.05    1    9.9    85
5712    30053    12.6    -40.85    1    9.9    84
5714    30062    12.6    -40.65    1    9.9    82
5716    30073    12.6    -40.55    1    9.9    80
5718    30085    12.6    -40.55    1    9.9    79
5720    30096    12.5    -40.55    1    10    78
5722    30106    12.5    -40.55    1    10    76
5724    30114    12.5    -40.55    1    10.1    75
5726    30120    12.5    -40.55    1    10.2    74
5728    30129    12.5    -40.55    1    10.3    74
5730    30140    12.5    -40.65    1    10.4    73
5732    30150    12.4    -40.55    1    10.5    72
5734    30161    12.4    -40.55    1    10.6    72
5736    30171    12.4    -40.55    1    10.7    72
5738    30181    12.4    -40.45    1    10.8    71
5740    30192    12.4    -40.45    1    10.8    71
5742    30202    12.4    -40.45    1    10.9    71
5744    30211    12.3    -40.55    1    10.9    71
5746    30225    12.3    -40.55    1    10.9    71
5748    30235    12.3    -40.55    1    10.9    72
5750    30241    12.3    -40.65    1    10.9    72
5752    30250    12.3    -40.65    1    10.9    72
5754    30260    12.2    -40.65    1    10.8    72
5756    30269    12.2    -40.65    1    10.8    72
5758    30279    12.2    -40.65    1    10.8    72
5760    30292    12.2    -40.65    1    10.8    72
5762    30303    12.2    -40.75    1    10.8    72
5764    30309    12.2    -40.75    1    10.8    72
5766    30318    12.1    -40.85    1    10.8    72
5768    30329    12.1    -40.85    1    10.9    72
5770    30339    12.1    -40.85    1    10.9    72
5772    30348    12.1    -40.85    1    11    72
5774    30359    12.1    -40.85    1    11.1    72
5776    30370    12    -40.95    1    11.2    73
5778    30379    12    -40.95    1    11.2    73
5780    30390    12    -40.85    1    11.3    74
5782    30403    12    -40.85    1    11.4    74
5784    30416    12    -40.95    1    11.5    75
5786    30426    11.9    -40.95    1    11.6    76
5788    30434    11.9    -40.85    1    11.7    77
5790    30441    11.9    -40.85    1    11.8    78
5792    30452    11.9    -40.85    1    11.9    80
5794    30464    11.9    -40.85    1    12    81
5796    30473    11.9    -40.85    1    12    82
5798    30485    11.8    -40.95    1    12.1    84
5800    30497    11.8    -40.85    1    12.1    85
5802    30509    11.8    -40.85    1    12.2    86
5804    30516    11.8    -40.85    1    12.2    87
5806    30525    11.8    -40.85    1    12.2    89
5808    30535    11.8    -40.85    1    12.2    90
5810    30546    11.7    -40.85    1    12.2    90
5812    30557    11.7    -40.85    1    12.2    91
5814    30569    11.7    -40.85    1    12.2    92
5816    30581    11.7    -40.85    1    12.2    92
5818    30592    11.7    -40.85    1    12.1    92
5820    30606    11.6    -40.85    1    12.1    92
5822    30620    11.6    -40.85    1    12    92
5824    30631    11.6    -40.85    1    11.9    92
5826    30641    11.6    -40.85    1    11.8    92
5828    30649    11.6    -40.85    1    11.6    91
5830    30657    11.6    -40.75    1    11.4    90
5832    30666    11.5    -40.85    1    11.1    89
5834    30678    11.5    -40.85    1    10.8    88
5836    30689    11.5    -40.85    1    10.3    86
5838    30700    11.5    -40.85    1    9.9    84
5840    30714    11.5    -40.85    1    9.3    82
5842    30725    11.4    -40.75    1    8.8    79
5844    30735    11.4    -40.65    1    8.4    75
