Elapsed time;TimeUTC;GpsHeightMSL;P;Temp;RH;Dewp;Dir;Speed;CompAz;CompRng;Lat;Lon;KeyFlags;O3Current;O3;BoxTemperature;O3Voltage;O3PumpCurrent
s;hh:mm:ss;m;hPa;�C;%;�C;�;m/s;�;m;�;�;;�A;mPa;�C;V;mA
5629.70;00:31:41;31515.7;8.68;-41.83;0.5;-82.48;254;56.82;75;119431;47.085;8.453;                  ;/////////;///;//////////////;/////////;/////////////
5630.70;00:31:42;31521.3;8.68;-41.82;0.5;-82.47;254;56.81;75;119489;47.086;8.454;                  ;/////////;///;//////////////;/////////;/////////////
5631.70;00:31:43;31526.9;8.67;-41.80;0.5;-82.46;254;56.80;75;119547;47.086;8.455;                  ;/////////;///;//////////////;/////////;/////////////
5632.70;00:31:44;31532.2;8.66;-41.74;0.5;-82.42;254;56.80;75;119603;47.086;8.455;                  ;/////////;///;//////////////;/////////;/////////////
5633.70;00:31:45;31537.4;8.66;-41.69;0.5;-82.38;254;56.80;75;119657;47.086;8.456;                  ;/////////;///;//////////////;/////////;/////////////
5634.70;00:31:46;31542.4;8.65;-41.69;0.5;-82.38;254;56.80;75;119710;47.086;8.457;                  ;/////////;///;//////////////;/////////;/////////////
5635.70;00:31:47;31547.4;8.64;-41.70;0.5;-82.39;254;56.80;75;119762;47.086;8.457;                  ;/////////;///;//////////////;/////////;/////////////
5636.70;00:31:48;31552.3;8.64;-41.71;0.5;-82.40;254;56.80;75;119815;47.086;8.458;                  ;/////////;///;//////////////;/////////;/////////////
5637.70;00:31:49;31557.4;8.63;-41.72;0.5;-82.40;253;56.81;75;119868;47.086;8.459;                  ;/////////;///;//////////////;/////////;/////////////
5638.70;00:31:50;31562.8;8.62;-41.71;0.5;-82.40;253;56.82;75;119922;47.086;8.459;                  ;/////////;///;//////////////;/////////;/////////////
5639.70;00:31:51;31568.1;8.62;-41.74;0.5;-82.41;253;56.83;75;119978;47.087;8.460;                  ;/////////;///;//////////////;/////////;/////////////
5640.70;00:31:52;31573.1;8.61;-41.74;0.5;-82.42;253;56.84;75;120036;47.087;8.461;                  ;/////////;///;//////////////;/////////;/////////////
5641.70;00:31:53;31577.9;8.60;-41.73;0.5;-82.41;253;56.86;75;120095;47.087;8.462;                  ;/////////;///;//////////////;/////////;/////////////
5642.70;00:31:54;31582.5;8.60;-41.75;0.5;-82.42;253;56.88;75;120155;47.087;8.462;                  ;/////////;///;//////////////;/////////;/////////////
5643.70;00:31:55;31587.2;8.59;-41.77;0.5;-82.44;253;56.90;75;120216;47.087;8.463;                  ;/////////;///;//////////////;/////////;/////////////
5644.70;00:31:56;31592.1;8.59;-41.78;0.5;-82.45;253;56.94;75;120278;47.088;8.464;                  ;/////////;///;//////////////;/////////;/////////////
5645.70;00:31:57;31597.1;8.58;-41.77;0.5;-82.44;253;56.97;75;120339;47.088;8.465;                  ;/////////;///;//////////////;/////////;/////////////
5646.70;00:31:58;31601.9;8.57;-41.75;0.5;-82.42;253;57.02;75;120398;47.088;8.465;                  ;/////////;///;//////////////;/////////;/////////////
5647.70;00:31:59;31606.4;8.57;-41.73;0.5;-82.41;253;57.06;75;120456;47.088;8.466;                  ;/////////;///;//////////////;/////////;/////////////
5648.70;00:32:00;31610.9;8.56;-41.72;0.5;-82.41;253;57.11;75;120513;47.088;8.467;  d v             ;/////////;///;//////////////;/////////;/////////////
5649.70;00:32:01;31615.3;8.56;-41.73;0.5;-82.41;253;57.17;75;120567;47.088;8.467;                  ;/////////;///;//////////////;/////////;/////////////
5650.70;00:32:02;31619.9;8.55;-41.76;0.5;-82.43;253;57.22;75;120620;47.088;8.468;                  ;/////////;///;//////////////;/////////;/////////////
5651.70;00:32:03;31624.9;8.55;-41.80;0.5;-82.46;253;57.28;75;120672;47.089;8.469;                  ;/////////;///;//////////////;/////////;/////////////
5652.70;00:32:04;31630.3;8.54;-41.85;0.5;-82.49;253;57.34;75;120723;47.089;8.469;                  ;/////////;///;//////////////;/////////;/////////////
5653.70;00:32:05;31635.9;8.53;-41.90;0.5;-82.52;253;57.40;75;120775;47.089;8.470;                  ;/////////;///;//////////////;/////////;/////////////
5654.70;00:32:06;31641.6;8.52;-41.96;0.5;-82.56;253;57.46;75;120828;47.089;8.471;                  ;/////////;///;//////////////;/////////;/////////////
5655.70;00:32:07;31647.4;8.52;-42.02;0.5;-82.60;253;57.53;75;120883;47.089;8.471;                  ;/////////;///;//////////////;/////////;/////////////
5656.70;00:32:08;31652.9;8.51;-42.07;0.5;-82.64;253;57.59;75;120941;47.089;8.472;                  ;/////////;///;//////////////;/////////;/////////////
5657.70;00:32:09;31658.0;8.50;-42.14;0.5;-82.68;253;57.65;75;121001;47.089;8.473;                  ;/////////;///;//////////////;/////////;/////////////
5658.70;00:32:10;31662.5;8.50;-42.20;0.5;-82.72;253;57.71;75;121063;47.089;8.474;                  ;/////////;///;//////////////;/////////;/////////////
5659.70;00:32:11;31666.7;8.49;-42.26;0.5;-82.76;253;57.78;75;121126;47.090;8.474;T     Tr          ;/////////;///;//////////////;/////////;/////////////
5660.70;00:32:12;31671.0;8.49;-42.26;0.5;-82.76;253;57.84;75;121191;47.090;8.475;                  ;/////////;///;//////////////;/////////;/////////////
5661.70;00:32:13;31675.7;8.48;-42.21;0.5;-82.73;253;57.90;75;121256;47.090;8.476;                  ;/////////;///;//////////////;/////////;/////////////
5662.70;00:32:14;31680.7;8.48;-42.19;0.5;-82.71;253;57.97;75;121319;47.090;8.477;                  ;/////////;///;//////////////;/////////;/////////////
5663.70;00:32:15;31685.8;8.47;-42.19;0.5;-82.71;253;58.03;75;121381;47.090;8.478;                  ;/////////;///;//////////////;/////////;/////////////
5664.70;00:32:16;31690.8;8.46;-42.19;0.5;-82.71;253;58.10;75;121440;47.091;8.478;                  ;/////////;///;//////////////;/////////;/////////////
5665.70;00:32:17;31695.5;8.46;-42.16;0.5;-82.70;253;58.16;75;121497;47.091;8.479;                  ;/////////;///;//////////////;/////////;/////////////
5666.70;00:32:18;31700.1;8.45;-42.13;0.5;-82.67;253;58.23;75;121552;47.091;8.480;                  ;/////////;///;//////////////;/////////;/////////////
5667.70;00:32:19;31705.1;8.44;-42.10;0.5;-82.65;253;58.29;75;121604;47.091;8.480;                  ;/////////;///;//////////////;/////////;/////////////
5668.70;00:32:20;31710.1;8.44;-42.08;0.5;-82.64;253;58.35;75;121656;47.091;8.481;                  ;/////////;///;//////////////;/////////;/////////////
5669.70;00:32:21;31715.1;8.43;-42.08;0.5;-82.64;253;58.42;75;121708;47.091;8.482;                  ;/////////;///;//////////////;/////////;/////////////
5670.70;00:32:22;31720.4;8.43;-42.09;0.5;-82.65;253;58.48;75;121761;47.091;8.482;                  ;/////////;///;//////////////;/////////;/////////////
5671.70;00:32:23;31725.8;8.42;-42.10;0.5;-82.66;254;58.55;75;121816;47.091;8.483;                  ;/////////;///;//////////////;/////////;/////////////
5672.70;00:32:24;31731.0;8.41;-42.11;0.5;-82.66;254;58.61;75;121873;47.092;8.484;                  ;/////////;///;//////////////;/////////;/////////////
5673.70;00:32:25;31736.0;8.41;-42.11;0.5;-82.66;254;58.68;75;121932;47.092;8.485;                  ;/////////;///;//////////////;/////////;/////////////
5674.70;00:32:26;31740.6;8.40;-42.08;0.5;-82.64;254;58.75;75;121994;47.092;8.485;                  ;/////////;///;//////////////;/////////;/////////////
5675.70;00:32:27;31745.0;8.40;-42.04;0.5;-82.61;254;58.83;75;122058;47.092;8.486;                  ;/////////;///;//////////////;/////////;/////////////
5676.70;00:32:28;31749.5;8.39;-42.04;0.5;-82.62;254;58.91;75;122122;47.092;8.487;                  ;/////////;///;//////////////;/////////;/////////////
5677.70;00:32:29;31754.6;8.38;-42.00;0.5;-82.59;254;58.99;75;122186;47.092;8.488;                  ;/////////;///;//////////////;/////////;/////////////
5678.70;00:32:30;31759.9;8.38;-41.88;0.5;-82.51;254;59.08;75;122250;47.093;8.489;                  ;/////////;///;//////////////;/////////;/////////////
5679.70;00:32:31;31765.5;8.37;-41.78;0.5;-82.44;254;59.17;75;122312;47.093;8.489;                  ;/////////;///;//////////////;/////////;/////////////
5680.70;00:32:32;31770.8;8.36;-41.76;0.5;-82.43;254;59.26;75;122373;47.093;8.490;                  ;/////////;///;//////////////;/////////;/////////////
5681.70;00:32:33;31775.7;8.36;-41.77;0.5;-82.44;254;59.36;75;122431;47.093;8.491;                  ;/////////;///;//////////////;/////////;/////////////
5682.70;00:32:34;31780.2;8.35;-41.81;0.5;-82.47;254;59.46;75;122488;47.093;8.492;                  ;/////////;///;//////////////;/////////;/////////////
5683.70;00:32:35;31784.3;8.35;-41.81;0.5;-82.46;254;59.56;75;122542;47.093;8.492;                  ;/////////;///;//////////////;/////////;/////////////
5684.70;00:32:36;31788.4;8.34;-41.78;0.5;-82.45;254;59.66;75;122596;47.093;8.493;                  ;/////////;///;//////////////;/////////;/////////////
5685.70;00:32:37;31792.7;8.34;-41.79;0.5;-82.45;255;59.77;75;122650;47.094;8.494;                  ;/////////;///;//////////////;/////////;/////////////
5686.70;00:32:38;31797.4;8.33;-41.78;0.5;-82.44;255;59.87;75;122705;47.094;8.494;                  ;/////////;///;//////////////;/////////;/////////////
5687.70;00:32:39;31802.3;8.32;-41.75;0.5;-82.43;255;59.97;75;122762;47.094;8.495;                  ;/////////;///;//////////////;/////////;/////////////
5688.70;00:32:40;31807.4;8.32;-41.78;0.5;-82.45;255;60.08;75;122820;47.094;8.496;                  ;/////////;///;//////////////;/////////;/////////////
5689.70;00:32:41;31812.4;8.31;-41.79;0.5;-82.45;255;60.18;75;122881;47.094;8.497;                  ;/////////;///;//////////////;/////////;/////////////
5690.70;00:32:42;31817.3;8.31;-41.76;0.5;-82.43;255;60.29;75;122944;47.094;8.497;                  ;/////////;///;//////////////;/////////;/////////////
5691.70;00:32:43;31822.2;8.30;-41.74;0.5;-82.42;255;60.39;75;123009;47.094;8.498;                  ;/////////;///;//////////////;/////////;/////////////
5692.70;00:32:44;31827.3;8.29;-41.72;0.5;-82.41;255;60.49;75;123075;47.095;8.499;                  ;/////////;///;//////////////;/////////;/////////////
5693.70;00:32:45;31832.4;8.29;-41.70;0.5;-82.39;255;60.59;75;123141;47.095;8.500;                  ;/////////;///;//////////////;/////////;/////////////
5694.70;00:32:46;31837.5;8.28;-41.66;0.5;-82.37;255;60.69;75;123207;47.095;8.501;                  ;/////////;///;//////////////;/////////;/////////////
5695.70;00:32:47;31842.3;8.28;-41.63;0.5;-82.35;255;60.79;75;123271;47.095;8.501;                  ;/////////;///;//////////////;/////////;/////////////
5696.70;00:32:48;31846.9;8.27;-41.61;0.5;-82.33;255;60.88;75;123334;47.095;8.502;                  ;/////////;///;//////////////;/////////;/////////////
5697.70;00:32:49;31851.3;8.26;-41.61;0.5;-82.33;255;60.96;75;123395;47.095;8.503;                  ;/////////;///;//////////////;/////////;/////////////
5698.70;00:32:50;31855.6;8.26;-41.58;0.5;-82.32;255;61.05;75;123455;47.095;8.504;                  ;/////////;///;//////////////;/////////;/////////////
5699.70;00:32:51;31860.0;8.25;-41.52;0.5;-82.28;255;61.12;75;123513;47.096;8.505;                  ;/////////;///;//////////////;/////////;/////////////
5700.70;00:32:52;31864.6;8.25;-41.45;0.5;-82.23;255;61.19;75;123571;47.096;8.505;                  ;/////////;///;//////////////;/////////;/////////////
5701.70;00:32:53;31869.6;8.24;-41.38;0.5;-82.18;255;61.26;75;123628;47.096;8.506;                  ;/////////;///;//////////////;/////////;/////////////
5702.70;00:32:54;31875.0;8.24;-41.28;0.5;-82.12;256;61.32;75;123686;47.096;8.507;                  ;/////////;///;//////////////;/////////;/////////////
5703.70;00:32:55;31880.6;8.23;-41.19;0.5;-82.06;256;61.38;75;123745;47.096;8.508;                  ;/////////;///;//////////////;/////////;/////////////
5704.70;00:32:56;31886.3;8.22;-41.12;0.5;-82.01;256;61.43;75;123805;47.096;8.508;                  ;/////////;///;//////////////;/////////;/////////////
5705.70;00:32:57;31891.6;8.22;-41.08;0.5;-81.98;256;61.48;75;123866;47.096;8.509;                  ;/////////;///;//////////////;/////////;/////////////
5706.70;00:32:58;31896.3;8.21;-41.06;0.5;-81.97;256;61.52;75;123929;47.096;8.510;                  ;/////////;///;//////////////;/////////;/////////////
5707.70;00:32:59;31900.5;8.20;-41.05;0.5;-81.97;256;61.57;75;123992;47.096;8.511;                  ;/////////;///;//////////////;/////////;/////////////
5708.70;00:33:00;31904.4;8.20;-41.04;0.5;-81.96;256;61.61;75;124056;47.097;8.511;                  ;/////////;///;//////////////;/////////;/////////////
5709.70;00:33:01;31908.5;8.19;-41.05;0.5;-81.97;256;61.65;75;124121;47.097;8.512;                  ;/////////;///;//////////////;/////////;/////////////
5710.70;00:33:02;31912.8;8.19;-41.02;0.5;-81.95;256;61.69;75;124185;47.097;8.513;                  ;/////////;///;//////////////;/////////;/////////////
5711.70;00:33:03;31917.3;8.18;-40.95;0.5;-81.90;256;61.72;75;124249;47.097;8.514;                  ;/////////;///;//////////////;/////////;/////////////
5712.70;00:33:04;31921.9;8.18;-40.89;0.5;-81.86;256;61.76;75;124313;47.097;8.515;                  ;/////////;///;//////////////;/////////;/////////////
5713.70;00:33:05;31926.4;8.17;-40.82;0.5;-81.82;256;61.81;75;124376;47.098;8.515;                  ;/////////;///;//////////////;/////////;/////////////
5714.70;00:33:06;31930.9;8.17;-40.78;0.5;-81.79;256;61.85;75;124438;47.098;8.516;                  ;/////////;///;//////////////;/////////;/////////////
5715.70;00:33:07;31935.3;8.16;-40.77;0.5;-81.78;256;61.90;75;124500;47.098;8.517;                  ;/////////;///;//////////////;/////////;/////////////
5716.70;00:33:08;31939.8;8.16;-40.77;0.5;-81.78;256;61.94;75;124562;47.098;8.518;                  ;/////////;///;//////////////;/////////;/////////////
5717.70;00:33:09;31944.2;8.15;-40.78;0.5;-81.79;257;62.00;75;124623;47.098;8.519;                  ;/////////;///;//////////////;/////////;/////////////
5718.70;00:33:10;31948.8;8.15;-40.80;0.5;-81.80;257;62.05;75;124684;47.098;8.519;                  ;/////////;///;//////////////;/////////;/////////////
5719.70;00:33:11;31953.5;8.14;-40.83;0.5;-81.82;257;62.11;75;124746;47.098;8.520;                  ;/////////;///;//////////////;/////////;/////////////
5720.70;00:33:12;31958.1;8.14;-40.87;0.5;-81.85;257;62.18;75;124807;47.098;8.521;                  ;/////////;///;//////////////;/////////;/////////////
5721.70;00:33:13;31962.4;8.13;-40.91;0.5;-81.88;257;62.25;75;124868;47.098;8.522;                  ;/////////;///;//////////////;/////////;/////////////
5722.70;00:33:14;31966.4;8.13;-40.96;0.5;-81.91;257;62.32;75;124929;47.098;8.523;                  ;/////////;///;//////////////;/////////;/////////////
5723.70;00:33:15;31970.6;8.12;-40.98;0.5;-81.92;258;62.40;75;124989;47.099;8.523;                  ;/////////;///;//////////////;/////////;/////////////
5724.70;00:33:16;31975.2;8.11;-40.96;0.5;-81.91;258;62.49;75;125050;47.099;8.524;                  ;/////////;///;//////////////;/////////;/////////////
5725.70;00:33:17;31980.3;8.11;-40.98;0.5;-81.92;258;62.58;75;125110;47.099;8.525;                  ;/////////;///;//////////////;/////////;/////////////
5726.70;00:33:18;31985.8;8.10;-41.02;0.5;-81.95;258;62.67;75;125171;47.099;8.526;                  ;/////////;///;//////////////;/////////;/////////////
5727.70;00:33:19;31991.5;8.10;-41.10;0.5;-82.00;259;62.77;75;125232;47.099;8.526;                  ;/////////;///;//////////////;/////////;/////////////
5728.70;00:33:20;31997.3;8.09;-41.21;0.5;-82.07;259;62.86;75;125293;47.099;8.527;                  ;/////////;///;//////////////;/////////;/////////////
5729.70;00:33:21;32002.9;8.08;-41.34;0.5;-82.16;259;62.96;75;125355;47.100;8.528;                  ;/////////;///;//////////////;/////////;/////////////
5730.70;00:33:22;32008.4;8.08;-41.45;0.5;-82.22;259;63.06;75;125418;47.100;8.529;                  ;/////////;///;//////////////;/////////;/////////////
5731.70;00:33:23;32013.7;8.07;-41.39;0.5;-82.19;260;63.16;75;125482;47.100;8.530;                  ;/////////;///;//////////////;/////////;/////////////
5732.70;00:33:24;32018.7;8.06;-41.26;0.5;-82.10;260;63.25;75;125547;47.100;8.530;                  ;/////////;///;//////////////;/////////;/////////////
5733.70;00:33:25;32023.2;8.06;-41.19;0.5;-82.06;260;63.34;75;125613;47.100;8.531;                  ;/////////;///;//////////////;/////////;/////////////
5734.70;00:33:26;32027.6;8.05;-41.17;0.5;-82.04;261;63.43;75;125680;47.100;8.532;                  ;/////////;///;//////////////;/////////;/////////////
5735.70;00:33:27;32032.1;8.05;-41.17;0.5;-82.04;261;63.52;75;125747;47.100;8.533;                  ;/////////;///;//////////////;/////////;/////////////
5736.70;00:33:28;32036.7;8.04;-41.20;0.5;-82.06;261;63.59;75;125814;47.100;8.534;                  ;/////////;///;//////////////;/////////;/////////////
5737.70;00:33:29;32041.5;8.04;-41.23;0.5;-82.08;261;63.67;75;125881;47.100;8.535;                  ;/////////;///;//////////////;/////////;/////////////
5738.70;00:33:30;32046.4;8.03;-41.24;0.5;-82.09;262;63.73;75;125946;47.100;8.536;                  ;/////////;///;//////////////;/////////;/////////////
5739.70;00:33:31;32051.6;8.02;-41.23;0.5;-82.08;262;63.79;75;126011;47.100;8.536;                  ;/////////;///;//////////////;/////////;/////////////
5740.70;00:33:32;32057.4;8.02;-41.21;0.5;-82.07;262;63.85;75;126074;47.100;8.537;                  ;/////////;///;//////////////;/////////;/////////////
5741.70;00:33:33;32063.8;8.01;-41.17;0.5;-82.04;262;63.89;75;126136;47.100;8.538;                  ;/////////;///;//////////////;/////////;/////////////
5742.70;00:33:34;32070.1;8.00;-41.14;0.5;-82.02;262;63.94;75;126198;47.100;8.539;                  ;/////////;///;//////////////;/////////;/////////////
5743.70;00:33:35;32076.0;8.00;-41.13;0.5;-82.02;263;63.97;75;126260;47.101;8.540;                  ;/////////;///;//////////////;/////////;/////////////
5744.70;00:33:36;32081.4;7.99;-41.12;0.5;-82.01;263;64.00;75;126321;47.101;8.541;                  ;/////////;///;//////////////;/////////;/////////////
5745.70;00:33:37;32086.4;7.98;-41.09;0.5;-81.99;263;64.03;75;126383;47.101;8.541;                  ;/////////;///;//////////////;/////////;/////////////
5746.70;00:33:38;32091.2;7.98;-41.04;0.5;-81.96;263;64.04;75;126446;47.101;8.542;                  ;/////////;///;//////////////;/////////;/////////////
5747.70;00:33:39;32096.0;7.97;-40.99;0.5;-81.92;263;64.06;75;126509;47.101;8.543;                  ;/////////;///;//////////////;/////////;/////////////
5748.70;00:33:40;32100.8;7.97;-40.94;0.5;-81.89;263;64.07;75;126573;47.101;8.544;                  ;/////////;///;//////////////;/////////;/////////////
5749.70;00:33:41;32105.7;7.96;-40.92;0.5;-81.88;263;64.08;75;126637;47.101;8.545;                  ;/////////;///;//////////////;/////////;/////////////
5750.70;00:33:42;32110.8;7.95;-40.91;0.5;-81.87;263;64.08;75;126702;47.101;8.546;                  ;/////////;///;//////////////;/////////;/////////////
5751.70;00:33:43;32116.1;7.95;-40.87;0.5;-81.85;264;64.09;75;126767;47.101;8.546;                  ;/////////;///;//////////////;/////////;/////////////
5752.70;00:33:44;32121.5;7.94;-40.78;0.5;-81.79;264;64.10;75;126832;47.101;8.547;                  ;/////////;///;//////////////;/////////;/////////////
5753.70;00:33:45;32127.0;7.94;-40.63;0.5;-81.69;264;64.10;75;126896;47.101;8.548;                  ;/////////;///;//////////////;/////////;/////////////
5754.70;00:33:46;32132.4;7.93;-40.45;0.5;-81.58;264;64.11;75;126960;47.101;8.549;                  ;/////////;///;//////////////;/////////;/////////////
5755.70;00:33:47;32137.7;7.92;-40.33;0.5;-81.49;264;64.11;75;127023;47.101;8.550;                  ;/////////;///;//////////////;/////////;/////////////
5756.70;00:33:48;32143.1;7.92;-40.26;0.5;-81.45;264;64.12;75;127086;47.101;8.551;                  ;/////////;///;//////////////;/////////;/////////////
5757.70;00:33:49;32148.5;7.91;-40.22;0.5;-81.42;264;64.13;75;127148;47.101;8.551;                  ;/////////;///;//////////////;/////////;/////////////
5758.70;00:33:50;32154.0;7.90;-40.16;0.5;-81.38;264;64.14;75;127210;47.101;8.552;                  ;/////////;///;//////////////;/////////;/////////////
5759.70;00:33:51;32159.5;7.90;-40.12;0.5;-81.35;264;64.15;75;127272;47.101;8.553;                  ;/////////;///;//////////////;/////////;/////////////
5760.70;00:33:52;32165.0;7.89;-40.10;0.5;-81.34;264;64.17;75;127335;47.102;8.554;                  ;/////////;///;//////////////;/////////;/////////////
5761.70;00:33:53;32170.3;7.89;-40.08;0.5;-81.33;264;64.18;75;127397;47.102;8.555;                  ;/////////;///;//////////////;/////////;/////////////
5762.70;00:33:54;32175.4;7.88;-40.09;0.5;-81.34;264;64.20;75;127460;47.102;8.556;                  ;/////////;///;//////////////;/////////;/////////////
5763.70;00:33:55;32180.4;7.87;-40.04;0.5;-81.30;264;64.21;75;127524;47.102;8.556;                  ;/////////;///;//////////////;/////////;/////////////
5764.70;00:33:56;32185.6;7.87;-39.93;0.5;-81.23;264;64.23;75;127588;47.102;8.557;                  ;/////////;///;//////////////;/////////;/////////////
5765.70;00:33:57;32191.0;7.86;-39.82;0.5;-81.16;264;64.24;75;127653;47.102;8.558;                  ;/////////;///;//////////////;/////////;/////////////
5766.70;00:33:58;32196.0;7.86;-39.71;0.5;-81.09;264;64.26;75;127718;47.102;8.559;                  ;/////////;///;//////////////;/////////;/////////////
5767.70;00:33:59;32200.8;7.85;-39.55;0.5;-80.99;264;64.27;75;127784;47.102;8.560;                  ;/////////;///;//////////////;/////////;/////////////
5768.70;00:34:00;32205.6;7.84;-39.40;0.5;-80.89;264;64.28;75;127850;47.102;8.561;                  ;/////////;///;//////////////;/////////;/////////////
5769.70;00:34:01;32210.3;7.84;-39.26;0.5;-80.80;264;64.30;75;127915;47.102;8.561;                  ;/////////;///;//////////////;/////////;/////////////
5770.70;00:34:02;32214.7;7.83;-39.16;0.5;-80.73;264;64.31;75;127980;47.102;8.562;                  ;/////////;///;//////////////;/////////;/////////////
5771.70;00:34:03;32219.0;7.83;-39.09;0.5;-80.68;264;64.31;75;128044;47.103;8.563;                  ;/////////;///;//////////////;/////////;/////////////
5772.70;00:34:04;32223.4;7.82;-39.02;0.5;-80.64;264;64.32;75;128109;47.103;8.564;                  ;/////////;///;//////////////;/////////;/////////////
5773.70;00:34:05;32228.0;7.82;-38.95;0.5;-80.59;264;64.32;75;128172;47.103;8.565;                  ;/////////;///;//////////////;/////////;/////////////
5774.70;00:34:06;32232.8;7.81;-38.88;0.5;-80.55;264;64.32;75;128236;47.103;8.566;                  ;/////////;///;//////////////;/////////;/////////////
5775.70;00:34:07;32237.9;7.81;-38.86;0.5;-80.53;264;64.32;75;128299;47.103;8.567;                  ;/////////;///;//////////////;/////////;/////////////
5776.70;00:34:08;32243.0;7.80;-38.83;0.5;-80.52;264;64.32;75;128362;47.103;8.567;                  ;/////////;///;//////////////;/////////;/////////////
5777.70;00:34:09;32248.0;7.80;-38.81;0.5;-80.50;264;64.31;75;128425;47.103;8.568;                  ;/////////;///;//////////////;/////////;/////////////
5778.70;00:34:10;32252.8;7.79;-38.72;0.5;-80.44;264;64.30;75;128488;47.103;8.569;                  ;/////////;///;//////////////;/////////;/////////////
5779.70;00:34:11;32257.5;7.79;-38.58;0.5;-80.35;264;64.29;75;128551;47.103;8.570;                  ;/////////;///;//////////////;/////////;/////////////
5780.70;00:34:12;32262.1;7.78;-38.49;0.5;-80.29;264;64.28;75;128614;47.103;8.571;                  ;/////////;///;//////////////;/////////;/////////////
5781.70;00:34:13;32266.2;7.78;-38.46;0.5;-80.27;264;64.27;75;128678;47.103;8.572;                  ;/////////;///;//////////////;/////////;/////////////
5782.70;00:34:14;32270.3;7.77;-38.43;0.5;-80.25;264;64.26;75;128741;47.103;8.572;                  ;/////////;///;//////////////;/////////;/////////////
5783.70;00:34:15;32274.9;7.77;-38.30;0.5;-80.17;264;64.25;75;128806;47.103;8.573;                  ;/////////;///;//////////////;/////////;/////////////
5784.70;00:34:16;32280.0;7.76;-38.06;0.5;-80.01;264;64.24;75;128870;47.103;8.574;                  ;/////////;///;//////////////;/////////;/////////////
5785.70;00:34:17;32285.4;7.75;-37.88;0.5;-79.90;264;64.22;75;128934;47.103;8.575;                  ;/////////;///;//////////////;/////////;/////////////
5786.70;00:34:18;32290.8;7.75;-37.81;0.5;-79.85;264;64.21;75;128998;47.103;8.576;                  ;/////////;///;//////////////;/////////;/////////////
5787.70;00:34:19;32295.9;7.74;-37.84;0.5;-79.87;265;64.20;75;129062;47.104;8.576;                  ;/////////;///;//////////////;/////////;/////////////
5788.70;00:34:20;32300.6;7.74;-37.82;0.5;-79.86;265;64.18;75;129125;47.104;8.577;                  ;/////////;///;//////////////;/////////;/////////////
5789.70;00:34:21;32305.1;7.73;-37.75;0.5;-79.81;265;64.17;75;129189;47.104;8.578;                  ;/////////;///;//////////////;/////////;/////////////
5790.70;00:34:22;32309.3;7.73;-37.73;0.5;-79.80;265;64.16;75;129253;47.104;8.579;                  ;/////////;///;//////////////;/////////;/////////////
5791.70;00:34:23;32313.6;7.72;-37.74;0.5;-79.81;265;64.15;75;129316;47.104;8.580;                  ;/////////;///;//////////////;/////////;/////////////
5792.70;00:34:24;32318.2;7.72;-37.73;0.5;-79.80;265;64.15;75;129380;47.104;8.581;                  ;/////////;///;//////////////;/////////;/////////////
5793.70;00:34:25;32322.9;7.71;-37.72;0.5;-79.80;265;64.14;75;129443;47.104;8.582;                  ;/////////;///;//////////////;/////////;/////////////
5794.70;00:34:26;32327.6;7.71;-37.79;0.5;-79.83;265;64.14;75;129506;47.104;8.582;                  ;/////////;///;//////////////;/////////;/////////////
5795.70;00:34:27;32332.2;7.70;-37.82;0.5;-79.86;265;64.14;75;129569;47.104;8.583;                  ;/////////;///;//////////////;/////////;/////////////
5796.70;00:34:28;32336.5;7.70;-37.86;0.5;-79.88;265;64.14;75;129632;47.104;8.584;                  ;/////////;///;//////////////;/////////;/////////////
5797.70;00:34:29;32340.4;7.69;-37.88;0.5;-79.89;265;64.14;75;129695;47.104;8.585;                  ;/////////;///;//////////////;/////////;/////////////
5798.70;00:34:30;32344.0;7.69;-37.85;0.5;-79.88;265;64.14;75;129758;47.104;8.586;                  ;/////////;///;//////////////;/////////;/////////////
5799.70;00:34:31;32347.7;7.68;-37.84;0.5;-79.87;266;64.15;75;129822;47.104;8.587;                  ;/////////;///;//////////////;/////////;/////////////
5800.70;00:34:32;32352.0;7.68;-37.85;0.5;-79.88;266;64.16;75;129885;47.104;8.587;                  ;/////////;///;//////////////;/////////;/////////////
5801.70;00:34:33;32357.1;7.67;-37.89;0.5;-79.90;266;64.17;75;129948;47.104;8.588;                  ;/////////;///;//////////////;/////////;/////////////
5802.70;00:34:34;32362.9;7.67;-37.94;0.5;-79.94;266;64.18;75;130011;47.104;8.589;                  ;/////////;///;//////////////;/////////;/////////////
5803.70;00:34:35;32369.1;7.66;-38.01;0.5;-79.98;266;64.20;75;130074;47.104;8.590;                  ;/////////;///;//////////////;/////////;/////////////
5804.70;00:34:36;32375.1;7.65;-38.06;0.5;-80.01;266;64.21;75;130138;47.104;8.591;                  ;/////////;///;//////////////;/////////;/////////////
5805.70;00:34:37;32380.6;7.65;-38.07;0.5;-80.02;266;64.23;75;130201;47.104;8.592;                  ;/////////;///;//////////////;/////////;/////////////
5806.70;00:34:38;32385.7;7.64;-38.10;0.5;-80.04;266;64.24;75;130264;47.104;8.592;                  ;/////////;///;//////////////;/////////;/////////////
5807.70;00:34:39;32390.4;7.64;-38.16;0.5;-80.08;266;64.26;75;130327;47.104;8.593;                  ;/////////;///;//////////////;/////////;/////////////
