Station Position;Payerne_Start
Longitude (?);6.94368
Latitude (?);46.813018
Altitude (m);491.0

Software Version
Software; X-ASMS Brass V1.7.2
Config; SRS-C34-74, 14.08.2013

Barometric Parameter
Barometric Pressure (hPa);
Barometer Height (m);491.0

Surface Weather
Pressure (hPa);958.8
Temperature (?C);16.6
Humidity (%);88.4
Dewpoint (?C);14.7
Wind Velocity (m/s);0.2
Wind Direction (?);309
Clouds;
Ozone (nb);

Sounding;2017071200
Start Date;11.07.17
Start Time;22:50:42
Remark;

Sonde;SRS_C34
Serial Number;6001
Sonde Identifier;74
DTH;0.0

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);-9999.990

Pressure Level (hPa);1000.0
Altitude (m);133.13

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
2749;16018.78;276.31;20.04;;-59.78;;;;;;;0;46.734505;7.726115;-58.93
2750;16023.15;276.23;20.12;;-59.76;;;;;;;0;46.734502;7.726378;-58.91
2751;16027.43;276.17;20.21;;-59.75;;;;;;;0;46.734498;7.726647;-58.89
2752;16031.81;276.12;20.3;;-59.76;;;;;;;0;46.734495;7.726918;-58.88
2753;16036.39;276.09;20.4;;-59.77;;;;;;;0;46.734487;7.727192;-58.86
2754;16041.26;276.07;20.5;;-59.78;;;;;;;0;46.734472;7.72746;-58.84
2755;16045.54;276.06;20.61;;-59.79;;;;;;;0;46.734447;7.727725;-58.89
2756;16049.32;276.04;20.71;;-59.81;;;;;;;0;46.734417;7.727988;-58.93
2757;16053.11;276.02;20.82;;-59.83;;;;;;;0;46.73438;7.728255;-58.97
2758;16057.29;276.0;20.93;;-59.85;;;;;;;0;46.734345;7.728522;-59.02
2759;16062.36;275.96;21.03;;-59.9;;;;;;;0;46.734312;7.728793;-59.06
2760;16067.24;275.92;21.14;;-59.95;;;;;;;0;46.734283;7.729068;-59.1
2761;16071.71;275.87;21.24;;-60.0;;;;;;;0;46.734262;7.729345;-59.1
2762;16075.69;275.81;21.35;;-60.0;;;;;;;0;46.734245;7.729623;-59.11
2763;16079.58;275.75;21.46;;-60.0;;;;;;;0;46.73423;7.729905;-59.11
2764;16083.95;275.69;21.56;;-60.0;;;;;;;0;46.734217;7.730188;-59.14
2765;16089.43;275.64;21.67;;-59.99;;;;;;;0;46.7342;7.730477;-59.16
2766;16094.9;275.61;21.78;;-59.99;;;;;;;0;46.734185;7.730772;-59.19
2767;16099.97;275.6;21.9;;-59.98;;;;;;;0;46.734167;7.731065;-59.22
2768;16104.35;275.63;22.02;;-59.98;;;;;;;0;46.734145;7.731357;-59.24
2769;16109.03;275.69;22.14;;-59.92;;;;;;;0;46.734125;7.731643;-59.26
2770;16113.71;275.8;22.27;;-59.86;;;;;;;0;46.734107;7.731927;-59.28
2771;16118.58;275.95;22.4;;-59.81;;;;;;;0;46.73409;7.732205;-59.24
2772;16123.16;276.16;22.54;;-59.79;;;;;;;0;46.734077;7.732478;-59.2
2773;16127.04;276.42;22.68;;-59.77;;;;;;;0;46.734068;7.732752;-59.16
2774;16131.32;276.74;22.82;;-59.76;;;;;;;0;46.734063;7.733032;-59.16
2775;16136.09;277.1;22.97;;-59.75;;;;;;;0;46.73406;7.73332;-59.15
2776;16141.27;277.51;23.12;;-59.74;;;;;;;0;46.734055;7.733623;-59.15
2777;16146.44;277.95;23.26;;-59.73;;;;;;;0;46.734045;7.733937;-59.14
2778;16151.02;278.43;23.4;;-59.72;;;;;;;0;46.734028;7.73426;-59.06
2779;16155.9;278.92;23.53;;-59.6;;;;;;;0;46.734005;7.734588;-58.98
2780;16161.17;279.43;23.66;;-59.48;;;;;;;0;46.73397;7.734915;-58.9
2781;16167.04;279.94;23.78;;-59.35;;;;;;;0;46.733927;7.735238;-58.82
2782;16172.61;280.45;23.88;;-59.3;;;;;;;0;46.733873;7.735553;-58.74
2783;16177.49;280.94;23.97;;-59.24;;;;;;;0;46.733817;7.73586;-58.67
2784;16181.37;281.42;24.04;;-59.19;;;;;;;0;46.733757;7.736167;-58.62
2785;16185.35;281.86;24.09;;-59.13;;;;;;;0;46.733695;7.736472;-58.57
2786;16190.03;282.28;24.12;;-59.11;;;;;;;0;46.733635;7.736778;-58.52
2787;16195.7;282.66;24.13;;-59.08;;;;;;;0;46.73358;7.737093;-58.57
2788;16201.37;283.01;24.12;;-59.06;;;;;;;0;46.73353;7.737417;-58.61
2789;16206.74;283.32;24.09;;-59.06;;;;;;;0;46.733482;7.737743;-58.66
2790;16211.62;283.59;24.04;;-59.06;;;;;;;0;46.733437;7.738065;-58.71
2791;16216.2;283.82;23.97;;-59.06;;;;;;;0;46.73339;7.73839;-58.73
2792;16221.37;284.01;23.88;;-59.08;;;;;;;0;46.733338;7.738708;-58.76
2793;16226.34;284.17;23.77;;-59.1;;;;;;;0;46.73328;7.73902;-58.79
2794;16231.22;284.3;23.65;;-59.12;;;;;;;0;46.733215;7.739323;-58.65
2795;16235.6;284.4;23.51;;-59.14;;;;;;;0;46.733147;7.73962;-58.52
2796;16239.78;284.46;23.35;;-59.16;;;;;;;0;46.733077;7.739912;-58.38
2797;16243.96;284.51;23.19;;-59.17;;;;;;;0;46.73301;7.740202;-58.4
2798;16248.43;284.52;23.02;;-59.19;;;;;;;0;46.73295;7.740492;-58.43
2799;16253.41;284.51;22.84;;-59.21;;;;;;;0;46.732897;7.740783;-58.46
2800;16258.09;284.48;22.66;;-59.23;;;;;;;0;46.732852;7.741078;-58.49
2801;16262.46;284.43;22.48;;-59.24;;;;;;;0;46.732812;7.74137;-58.45
2802;16266.54;284.34;22.31;;-59.23;;;;;;;0;46.732777;7.741662;-58.41
2803;16271.12;284.23;22.14;;-59.22;;;;;;;0;46.73274;7.741955;-58.37
2804;16275.6;284.09;21.98;;-59.21;;;;;;;0;46.732698;7.74224;-58.38
2805;16280.18;283.92;21.83;;-59.24;;;;;;;0;46.73265;7.742518;-58.39
2806;16284.45;283.71;21.69;;-59.28;;;;;;;0;46.732597;7.74279;-58.41
2807;16288.14;283.46;21.57;;-59.31;;;;;;;0;46.732537;7.743053;-58.43
2808;16291.52;283.18;21.47;;-59.33;;;;;;;0;46.732475;7.743307;-58.45
2809;16295.8;282.85;21.39;;-59.35;;;;;;;0;46.732417;7.743557;-58.47
2810;16300.37;282.48;21.32;;-59.37;;;;;;;0;46.732362;7.743802;-58.51
2811;16305.25;282.08;21.27;;-59.39;;;;;;;0;46.732315;7.744048;-58.54
2812;16309.93;281.64;21.23;;-59.43;;;;;;;0;46.732278;7.744297;-58.58
2813;16313.91;281.17;21.2;;-59.47;;;;;;;0;46.732243;7.744545;-58.61
2814;16317.59;280.67;21.18;;-59.51;;;;;;;0;46.732212;7.744802;-58.51
2815;16321.97;280.16;21.17;;-59.48;;;;;;;0;46.732178;7.745068;-58.41
2816;16326.44;279.64;21.16;;-59.44;;;;;;;0;46.732148;7.745343;-58.31
2817;16331.22;279.11;21.15;;-59.41;;;;;;;0;46.732115;7.745628;-58.39
2818;16335.6;278.58;21.13;;-59.32;;;;;;;0;46.732082;7.745923;-58.47
2819;16339.88;278.06;21.1;;-59.24;;;;;;;0;46.732048;7.746225;-58.54
2820;16344.65;277.56;21.05;;-59.15;;;;;;;0;46.732017;7.746528;-58.58
2821;16349.63;277.08;21.0;;-59.12;;;;;;;0;46.73199;7.746833;-58.62
2822;16355.2;276.63;20.92;;-59.08;;;;;;;0;46.73197;7.747138;-58.65
2823;16360.97;276.2;20.83;;-59.05;;;;;;;0;46.731958;7.747432;-58.69
2824;16365.94;275.8;20.73;;-59.02;;;;;;;0;46.73195;7.747717;-58.55
2825;16370.02;275.44;20.61;;-58.98;;;;;;;0;46.731947;7.747988;-58.42
2826;16373.51;275.11;20.49;;-58.94;;;;;;;0;46.731943;7.748253;-58.28
2827;16376.89;274.82;20.35;;-58.9;;;;;;;0;46.731938;7.748513;-58.13
2828;16380.47;274.55;20.22;;-58.85;;;;;;;0;46.73193;7.748773;-57.98
2829;16384.55;274.33;20.09;;-58.79;;;;;;;0;46.731918;7.749035;-57.82
2830;16389.33;274.13;19.96;;-58.74;;;;;;;0;46.731905;7.749297;-57.95
2831;16393.8;273.97;19.84;;-58.74;;;;;;;0;46.73189;7.749557;-58.08
2832;16398.28;273.85;19.73;;-58.73;;;;;;;0;46.731875;7.749815;-58.2
2833;16402.66;273.75;19.64;;-58.73;;;;;;;0;46.731858;7.750067;-58.24
2834;16407.53;273.7;19.57;;-58.72;;;;;;;0;46.731843;7.750308;-58.27
2835;16412.61;273.68;19.52;;-58.71;;;;;;;0;46.73183;7.75054;-58.3
2836;16416.99;273.7;19.48;;-58.69;;;;;;;0;46.73182;7.750765;-58.33
2837;16421.26;273.76;19.47;;-58.68;;;;;;;0;46.731812;7.750987;-58.32
2838;16425.74;273.85;19.47;;-58.69;;;;;;;0;46.731808;7.751212;-58.31
2839;16430.82;273.99;19.49;;-58.69;;;;;;;0;46.731807;7.751448;-58.31
2840;16435.59;274.18;19.52;;-58.7;;;;;;;0;46.731807;7.7517;-58.27
2841;16439.47;274.4;19.57;;-58.71;;;;;;;0;46.731808;7.75196;-58.23
2842;16443.35;274.66;19.62;;-58.71;;;;;;;0;46.731808;7.752228;-58.2
2843;16447.83;274.97;19.67;;-58.72;;;;;;;0;46.731807;7.752502;-58.14
2844;16452.9;275.3;19.73;;-58.74;;;;;;;0;46.731797;7.752777;-58.09
2845;16458.08;275.68;19.79;;-58.77;;;;;;;0;46.73178;7.753048;-58.04
2846;16462.36;276.08;19.84;;-58.8;;;;;;;0;46.73176;7.753318;-57.98
2847;16466.04;276.52;19.89;;-58.82;;;;;;;0;46.731733;7.753582;-57.97
2848;16469.82;276.97;19.94;;-58.82;;;;;;;0;46.731703;7.753847;-57.95
2849;16474.2;277.45;19.98;;-58.82;;;;;;;0;46.731675;7.75411;-57.93
2850;16479.37;277.94;20.01;;-58.82;;;;;;;0;46.731648;7.754373;-57.94
2851;16484.34;278.45;20.04;;-58.79;;;;;;;0;46.731625;7.75464;-57.95
2852;16488.92;278.96;20.06;;-58.75;;;;;;;0;46.731603;7.754908;-57.96
2853;16492.9;279.48;20.08;;-58.72;;;;;;;0;46.731582;7.755175;-57.95
2854;16497.38;280.0;20.09;;-58.66;;;;;;;0;46.731558;7.755438;-57.93
2855;16502.55;280.51;20.1;;-58.61;;;;;;;0;46.731532;7.755697;-57.91
2856;16508.32;281.02;20.1;;-58.55;;;;;;;0;46.731498;7.755945;-57.89
2857;16513.5;281.52;20.09;;-58.5;;;;;;;0;46.73146;7.756187;-57.87
2858;16518.17;282.01;20.07;;-58.48;;;;;;;0;46.731417;7.756428;-57.85
2859;16522.65;282.48;20.04;;-58.47;;;;;;;0;46.731372;7.75667;-57.83
2860;16527.52;282.93;20.0;;-58.45;;;;;;;0;46.731325;7.75692;-57.92
2861;16532.9;283.36;19.95;;-58.42;;;;;;;0;46.73128;7.75718;-58.01
2862;16537.67;283.77;19.88;;-58.39;;;;;;;0;46.731237;7.757452;-58.1
2863;16542.05;284.16;19.79;;-58.36;;;;;;;0;46.731193;7.757733;-58.12
2864;16546.13;284.53;19.68;;-58.41;;;;;;;0;46.731148;7.758015;-58.14
2865;16550.81;284.88;19.56;;-58.45;;;;;;;0;46.731098;7.758297;-58.17
2866;16555.88;285.21;19.42;;-58.49;;;;;;;0;46.731043;7.758573;-58.17
2867;16560.76;285.52;19.26;;-58.51;;;;;;;0;46.730983;7.75884;-58.18
2868;16564.74;285.82;19.09;;-58.53;;;;;;;0;46.730923;7.759095;-58.19
2869;16568.81;286.11;18.9;;-58.55;;;;;;;0;46.730863;7.759335;-58.19
2870;16573.39;286.4;18.71;;-58.57;;;;;;;0;46.730808;7.759563;-58.17
2871;16578.47;286.68;18.51;;-58.59;;;;;;;0;46.73076;7.759783;-58.14
2872;16583.24;286.95;18.31;;-58.62;;;;;;;0;46.73072;7.76;-58.12
2873;16587.22;287.24;18.11;;-58.65;;;;;;;0;46.730683;7.760212;-58.09
2874;16591.0;287.52;17.92;;-58.68;;;;;;;0;46.730647;7.760425;-58.05
2875;16594.98;287.82;17.73;;-58.71;;;;;;;0;46.73061;7.760637;-58.02
2876;16599.66;288.12;17.56;;-58.74;;;;;;;0;46.730572;7.76085;-58.08
2877;16605.13;288.43;17.4;;-58.76;;;;;;;0;46.730528;7.761063;-58.13
2878;16610.4;288.75;17.25;;-58.78;;;;;;;0;46.730477;7.761278;-58.18
2879;16615.08;289.07;17.13;;-58.79;;;;;;;0;46.73042;7.761493;-58.15
2880;16619.26;289.38;17.02;;-58.76;;;;;;;0;46.730362;7.761707;-58.12
2881;16623.63;289.69;16.93;;-58.73;;;;;;;0;46.730303;7.761917;-58.09
2882;16628.71;289.97;16.87;;-58.7;;;;;;;0;46.730247;7.762122;-58.06
2883;16634.58;290.22;16.82;;-58.67;;;;;;;0;46.730195;7.762322;-58.06
2884;16641.04;290.43;16.79;;-58.61;;;;;;;0;46.730152;7.762513;-58.07
2885;16646.32;290.57;16.77;;-58.54;;;;;;;0;46.730108;7.762703;-58.08
2886;16651.39;290.63;16.77;;-58.47;;;;;;;0;46.730068;7.762892;-58.07
2887;16656.66;290.6;16.78;;-58.41;;;;;;;0;46.730025;7.76308;-58.06
2888;16662.24;290.46;16.8;;-58.35;;;;;;;0;46.729977;7.763267;-58.05
2889;16668.6;290.2;16.82;;-58.28;;;;;;;0;46.729922;7.763455;-58.03
2890;16675.07;289.82;16.84;;-58.27;;;;;;;0;46.729857;7.763647;-58.01
2891;16680.44;289.3;16.86;;-58.25;;;;;;;0;46.729785;7.763843;-57.99
2892;16684.72;288.66;16.88;;-58.24;;;;;;;0;46.729708;7.764043;-58.02
2893;16688.8;287.89;16.89;;-58.22;;;;;;;0;46.729628;7.764252;-58.04
2894;16693.57;287.02;16.9;;-58.21;;;;;;;0;46.729542;7.764468;-58.07
2895;16699.34;286.05;16.9;;-58.2;;;;;;;0;46.729457;7.764695;-58.09
2896;16706.01;285.01;16.89;;-58.19;;;;;;;0;46.729375;7.764927;-58.09
2897;16713.67;283.93;16.87;;-58.2;;;;;;;0;46.729307;7.76516;-58.09
2898;16721.83;282.84;16.85;;-58.21;;;;;;;0;46.729252;7.765393;-58.09
2899;16729.99;281.78;16.82;;-58.22;;;;;;;0;46.729212;7.765625;-58.02
2900;16737.85;280.77;16.78;;-58.26;;;;;;;0;46.729193;7.765853;-57.94
2901;16744.41;279.84;16.73;;-58.29;;;;;;;0;46.729192;7.766078;-57.87
2902;16749.78;279.03;16.68;;-58.32;;;;;;;0;46.729207;7.766298;-57.78
2903;16754.06;278.35;16.62;;-58.31;;;;;;;0;46.729233;7.766517;-57.68
2904;16757.84;277.82;16.55;;-58.3;;;;;;;0;46.729272;7.766733;-57.59
2905;16762.22;277.44;16.48;;-58.29;;;;;;;0;46.729318;7.766947;-57.5
2906;16766.3;277.2;16.4;;-58.29;;;;;;;0;46.729357;7.767163;-57.56
2907;16770.78;277.1;16.33;;-58.33;;;;;;;0;46.729383;7.767387;-57.62
2908;16776.05;277.12;16.25;;-58.38;;;;;;;0;46.72939;7.767612;-57.67
2909;16781.42;277.22;16.17;;-58.42;;;;;;;0;46.72938;7.767835;-57.7
2910;16785.5;277.39;16.1;;-58.44;;;;;;;0;46.72935;7.768062;-57.73
2911;16788.68;277.59;16.04;;-58.45;;;;;;;0;46.729302;7.768287;-57.75
2912;16791.67;277.79;15.99;;-58.47;;;;;;;0;46.729245;7.768498;-57.76
2913;16794.85;277.98;15.96;;-58.46;;;;;;;0;46.72918;7.768692;-57.77
2914;16799.13;278.13;15.93;;-58.46;;;;;;;0;46.729115;7.76887;-57.77
2915;16804.0;278.22;15.92;;-58.45;;;;;;;0;46.729052;7.769045;-57.78
2916;16809.18;278.26;15.92;;-58.45;;;;;;;0;46.729002;7.769207;-57.79
2917;16814.55;278.25;15.93;;-58.48;;;;;;;0;46.728962;7.76937;-57.8
2918;16818.93;278.2;15.96;;-58.51;;;;;;;0;46.728935;7.769543;-57.81
2919;16823.4;278.11;15.99;;-58.55;;;;;;;0;46.728925;7.76973;-57.84
2920;16828.18;278.01;16.03;;-58.57;;;;;;;0;46.728923;7.769935;-57.87
2921;16832.36;277.91;16.08;;-58.59;;;;;;;0;46.72893;7.77016;-57.91
2922;16836.24;277.83;16.13;;-58.6;;;;;;;0;46.72894;7.770395;-57.94
2923;16840.52;277.79;16.18;;-58.65;;;;;;;0;46.728948;7.770638;-57.98
2924;16845.29;277.78;16.22;;-58.69;;;;;;;0;46.728955;7.770883;-58.01
2925;16850.66;277.82;16.26;;-58.73;;;;;;;0;46.728957;7.771122;-58.01
2926;16855.54;277.91;16.3;;-58.75;;;;;;;0;46.728952;7.771348;-58.0
2927;16859.91;278.04;16.32;;-58.78;;;;;;;0;46.728938;7.771563;-57.99
2928;16863.1;278.22;16.34;;-58.8;;;;;;;0;46.72892;7.771773;-57.98
2929;16866.38;278.42;16.34;;-58.83;;;;;;;0;46.728892;7.77198;-57.97
2930;16870.36;278.64;16.33;;-58.87;;;;;;;0;46.728857;7.772183;-57.95
2931;16874.84;278.87;16.32;;-58.92;;;;;;;0;46.728818;7.77239;-57.94
2932;16879.61;279.1;16.29;;-58.96;;;;;;;0;46.728777;7.7726;-57.98
2933;16884.19;279.32;16.25;;-58.99;;;;;;;0;46.728737;7.772815;-58.02
2934;16888.17;279.52;16.2;;-59.01;;;;;;;0;46.7287;7.773033;-58.06
2935;16892.25;279.71;16.14;;-59.03;;;;;;;0;46.728663;7.773252;-58.06
2936;16896.62;279.89;16.07;;-59.08;;;;;;;0;46.728632;7.773465;-58.06
2937;16901.2;280.05;16.0;;-59.12;;;;;;;0;46.728603;7.773673;-58.06
2938;16905.48;280.2;15.91;;-59.17;;;;;;;0;46.72858;7.773875;-58.09
2939;16909.26;280.34;15.81;;-59.21;;;;;;;0;46.728558;7.774072;-58.11
2940;16912.84;280.49;15.7;;-59.23;;;;;;;0;46.728538;7.774265;-58.14
2941;16916.92;280.64;15.58;;-59.26;;;;;;;0;46.728523;7.774462;-58.16
2942;16921.79;280.8;15.45;;-59.28;;;;;;;0;46.72851;7.774667;-58.19
2943;16926.67;280.98;15.32;;-59.34;;;;;;;0;46.728495;7.774887;-58.22
2944;16931.14;281.18;15.17;;-59.39;;;;;;;0;46.72848;7.775107;-58.25
2945;16934.92;281.39;15.01;;-59.45;;;;;;;0;46.728462;7.775328;-58.32
2946;16938.31;281.62;14.85;;-59.48;;;;;;;0;46.72844;7.775543;-58.4
2947;16942.28;281.86;14.68;;-59.52;;;;;;;0;46.728412;7.77575;-58.47
2948;16946.56;282.11;14.51;;-59.55;;;;;;;0;46.72838;7.775945;-58.49
2949;16951.24;282.36;14.33;;-59.56;;;;;;;0;46.728343;7.776125;-58.51
2950;16955.71;282.61;14.16;;-59.57;;;;;;;0;46.728303;7.776293;-58.53
2951;16959.4;282.86;13.98;;-59.58;;;;;;;0;46.72826;7.77645;-58.55
2952;16962.98;283.08;13.8;;-59.59;;;;;;;0;46.72822;7.776605;-58.55
2953;16966.66;283.3;13.62;;-59.61;;;;;;;0;46.728183;7.776755;-58.55
2954;16970.44;283.49;13.45;;-59.62;;;;;;;0;46.72815;7.776912;-58.55
2955;16974.62;283.66;13.28;;-59.64;;;;;;;0;46.728123;7.777077;-58.59
2956;16978.59;283.8;13.12;;-59.53;;;;;;;0;46.728102;7.77725;-58.63
2957;16982.57;283.93;12.96;;-59.41;;;;;;;0;46.728083;7.777428;-58.66
2958;16986.25;284.03;12.81;;-59.3;;;;;;;0;46.728067;7.777607;-58.58
2959;16990.23;284.12;12.66;;-59.23;;;;;;;0;46.728047;7.777783;-58.49
2960;16994.71;284.18;12.52;;-59.16;;;;;;;0;46.728023;7.777953;-58.4
2961;16999.29;284.23;12.4;;-59.1;;;;;;;0;46.727995;7.778115;-58.41
2962;17003.46;284.27;12.28;;-59.03;;;;;;;0;46.727962;7.778268;-58.42
2963;17007.15;284.3;12.17;;-58.97;;;;;;;0;46.727923;7.778413;-58.43
2964;17010.73;284.32;12.07;;-58.91;;;;;;;0;46.727885;7.778552;-58.44
2965;17014.51;284.34;11.99;;-58.85;;;;;;;0;46.72785;7.778688;-58.4
2966;17019.08;284.35;11.91;;-58.82;;;;;;;0;46.727815;7.778822;-58.36
2967;17023.96;284.36;11.86;;-58.79;;;;;;;0;46.72779;7.778963;-58.32
2968;17028.04;284.38;11.81;;-58.76;;;;;;;0;46.72777;7.779107;-58.26
2969;17031.52;284.39;11.78;;-58.74;;;;;;;0;46.727755;7.779253;-58.21
2970;17034.8;284.4;11.76;;-58.73;;;;;;;0;46.727743;7.779398;-58.16
2971;17038.18;284.41;11.74;;-58.71;;;;;;;0;46.72773;7.779542;-58.14
2972;17042.16;284.43;11.74;;-58.63;;;;;;;0;46.727713;7.779687;-58.12
2973;17046.54;284.44;11.73;;-58.56;;;;;;;0;46.727692;7.779828;-58.11
2974;17050.72;284.44;11.73;;-58.48;;;;;;;0;46.727665;7.779967;-58.09
2975;17054.1;284.44;11.72;;-58.41;;;;;;;0;46.727633;7.780105;-58.09
2976;17057.48;284.43;11.71;;-58.39;;;;;;;0;46.7276;7.780245;-58.08
2977;17061.56;284.41;11.69;;-58.37;;;;;;;0;46.727567;7.78039;-58.08
2978;17065.74;284.38;11.65;;-58.36;;;;;;;0;46.72753;7.780555;-58.02
2979;17070.11;284.34;11.59;;-58.37;;;;;;;0;46.727495;7.780722;-57.96
2980;17074.09;284.29;11.51;;-58.38;;;;;;;0;46.727467;7.780892;-57.91
2981;17077.38;284.23;11.42;;-58.39;;;;;;;0;46.727437;7.781072;-57.88
2982;17081.26;284.17;11.3;;-58.37;;;;;;;0;46.727408;7.781245;-57.84
2983;17086.13;284.1;11.17;;-58.35;;;;;;;0;46.72738;7.781415;-57.81
2984;17091.3;284.04;11.02;;-58.33;;;;;;;0;46.727348;7.781577;-57.77
2985;17096.38;283.98;10.86;;-58.32;;;;;;;0;46.72732;7.781727;-57.73
2986;17100.65;283.92;10.68;;-58.28;;;;;;;0;46.72729;7.781868;-57.69
2987;17104.93;283.87;10.5;;-58.25;;;;;;;0;46.727263;7.782007;-57.66
2988;17109.01;283.82;10.32;;-58.22;;;;;;;0;46.727243;7.782135;-57.65
2989;17113.29;283.76;10.14;;-58.2;;;;;;;0;46.727232;7.782258;-57.65
2990;17117.46;283.69;9.98;;-58.17;;;;;;;0;46.727225;7.782375;-57.65
2991;17121.74;283.58;9.82;;-58.15;;;;;;;0;46.727225;7.782483;-57.66
2992;17126.22;283.42;9.68;;-58.16;;;;;;;0;46.727222;7.782588;-57.68
2993;17131.59;283.18;9.56;;-58.18;;;;;;;0;46.727218;7.78269;-57.69
2994;17136.27;282.86;9.46;;-58.19;;;;;;;0;46.727207;7.782793;-57.68
2995;17139.95;282.43;9.38;;-58.21;;;;;;;0;46.727188;7.782895;-57.67
2996;17143.23;281.87;9.33;;-58.23;;;;;;;0;46.72716;7.782995;-57.66
2997;17147.31;281.19;9.3;;-58.25;;;;;;;0;46.727125;7.783095;-57.65
2998;17152.38;280.39;9.3;;-58.26;;;;;;;0;46.72708;7.783198;-57.59
2999;17158.15;279.48;9.32;;-58.12;;;;;;;0;46.727032;7.783303;-57.53
3000;17164.32;278.47;9.37;;-57.98;;;;;;;0;46.726983;7.783415;-57.47
3001;17169.69;277.39;9.44;;-57.84;;;;;;;0;46.726937;7.78353;-57.44
3002;17173.97;276.28;9.53;;-57.84;;;;;;;0;46.726902;7.783648;-57.41
3003;17178.14;275.17;9.63;;-57.83;;;;;;;0;46.726882;7.78377;-57.37
3004;17182.72;274.08;9.75;;-57.83;;;;;;;0;46.726882;7.783895;-57.43
3005;17187.39;273.05;9.89;;-57.84;;;;;;;0;46.726898;7.784022;-57.49
3006;17192.07;272.09;10.03;;-57.85;;;;;;;0;46.72693;7.784153;-57.54
3007;17196.35;271.24;10.18;;-57.86;;;;;;;0;46.726972;7.784285;-57.48
3008;17200.13;270.49;10.32;;-57.87;;;;;;;0;46.727013;7.78442;-57.41
3009;17204.5;269.84;10.47;;-57.92;;;;;;;0;46.727048;7.784562;-57.35
3010;17209.38;269.3;10.62;;-57.96;;;;;;;0;46.727072;7.784712;-57.29
3011;17215.05;268.86;10.75;;-58.0;;;;;;;0;46.72708;7.784862;-57.32
3012;17219.62;268.5;10.89;;-58.04;;;;;;;0;46.727075;7.785015;-57.35
3013;17223.01;268.22;11.01;;-58.08;;;;;;;0;46.72706;7.785173;-57.38
3014;17226.88;267.99;11.13;;-58.11;;;;;;;0;46.727042;7.785328;-57.41
3015;17231.06;267.81;11.23;;-58.14;;;;;;;0;46.727023;7.785478;-57.44
3016;17235.44;267.65;11.34;;-58.18;;;;;;;0;46.727008;7.785625;-57.47
3017;17239.42;267.53;11.43;;-58.21;;;;;;;0;46.727;7.78577;-57.45
3018;17243.1;267.42;11.51;;-58.22;;;;;;;0;46.726998;7.785912;-57.44
3019;17246.58;267.34;11.59;;-58.23;;;;;;;0;46.727005;7.786055;-57.42
3020;17250.46;267.27;11.67;;-58.25;;;;;;;0;46.727015;7.786203;-57.4
3021;17254.74;267.23;11.74;;-58.26;;;;;;;0;46.72703;7.786358;-57.46
3022;17259.51;267.21;11.8;;-58.3;;;;;;;0;46.727045;7.786522;-57.52
3023;17263.79;267.23;11.86;;-58.34;;;;;;;0;46.727058;7.786685;-57.57
3024;17267.47;267.29;11.91;;-58.39;;;;;;;0;46.72707;7.786852;-57.59
3025;17271.15;267.39;11.96;;-58.43;;;;;;;0;46.727082;7.787017;-57.61
3026;17275.23;267.53;12.0;;-58.47;;;;;;;0;46.727093;7.787178;-57.63
3027;17280.0;267.71;12.03;;-58.51;;;;;;;0;46.727108;7.787337;-57.63
3028;17284.68;267.92;12.06;;-58.52;;;;;;;0;46.727127;7.78749;-57.62
3029;17288.56;268.17;12.08;;-58.52;;;;;;;0;46.727143;7.78764;-57.61
3030;17291.84;268.43;12.09;;-58.53;;;;;;;0;46.727157;7.787788;-57.61
3031;17295.62;268.71;12.09;;-58.54;;;;;;;0;46.727162;7.787942;-57.61
3032;17299.9;268.99;12.07;;-58.51;;;;;;;0;46.72716;7.788098;-57.61
3033;17304.27;269.27;12.05;;-58.49;;;;;;;0;46.727148;7.78826;-57.6
3034;17307.95;269.53;12.01;;-58.46;;;;;;;0;46.727133;7.788428;-57.65
3035;17311.14;269.77;11.96;;-58.44;;;;;;;0;46.727115;7.788603;-57.69
3036;17314.62;269.99;11.9;;-58.42;;;;;;;0;46.727098;7.788782;-57.73
3037;17318.8;270.17;11.83;;-58.4;;;;;;;0;46.727087;7.78896;-57.67
3038;17323.47;270.32;11.76;;-58.43;;;;;;;0;46.727083;7.789138;-57.61
3039;17327.85;270.44;11.68;;-58.45;;;;;;;0;46.727087;7.789312;-57.55
3040;17331.53;270.53;11.6;;-58.47;;;;;;;0;46.727095;7.78948;-57.57
3041;17335.01;270.6;11.52;;-58.45;;;;;;;0;46.727102;7.78964;-57.59
3042;17338.59;270.65;11.45;;-58.43;;;;;;;0;46.727108;7.789785;-57.6
3043;17342.37;270.68;11.39;;-58.42;;;;;;;0;46.727112;7.78992;-57.62
3044;17345.85;270.7;11.33;;-58.4;;;;;;;0;46.72711;7.790045;-57.64
3045;17349.13;270.72;11.29;;-58.4;;;;;;;0;46.727103;7.790163;-57.65
3046;17352.12;270.75;11.27;;-58.41;;;;;;;0;46.727097;7.790273;-57.67
