Station Position;Payerne
Longitude (?);6.94
Latitude (?);46.81
Altitude (m);491.0

Software Version
Software; UMSS Meteo Routine 1.5
Config; SRS-C50-100, 10.02.2017

Surface Weather
Pressure (hPa);969.5
Temperature (?C);12.0
Humidity (%);66.3
Dewpoint (?C);5.91
Wind Velocity (m/s);1.0
Wind Direction (deg);084
Clouds;11502
Ozone (nb);

Sounding;20171024.12
Start Date;24.10.17
Start Time;11:06:09
Remark;

Sonde;SRS_C50
Serial Number;1083
Sonde Identifier;100

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);18.296

Pressure Level (hPa);1000.0
Altitude (m);232.22

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
4379;26104.28;275.17;18.63;20.52;-58.61;2.63;-84.23;;;;;0;46.223507;7.318711;-55.01
4380;26111.01;275.08;18.73;20.5;-58.52;2.63;-84.17;;;;;0;46.2235;7.318967;-55.45
4381;26117.31;274.98;18.83;20.48;-58.38;2.63;-84.15;;;;;0;46.223506;7.319225;-55.85
4382;26123.13;274.89;18.94;20.46;-58.51;2.63;-84.19;;;;;0;46.223523;7.319481;-56.1
4383;26128.92;274.8;19.04;20.44;-58.64;2.64;-84.24;;;;;0;46.223542;7.319733;-56.42
4384;26135.38;274.7;19.14;20.42;-58.73;2.65;-84.28;;;;;0;46.22356;7.319992;-56.28
4385;26142.29;274.61;19.25;20.4;-58.8;2.65;-84.32;;;;;0;46.223574;7.320249;-55.24
4386;26149.01;274.51;19.35;20.38;-58.8;2.66;-84.33;;;;;0;46.223579;7.320511;-52.83
4387;26155.02;274.42;19.45;20.36;-58.81;2.65;-84.34;;;;;0;46.223579;7.320771;-50.82
4388;26160.93;274.33;19.56;20.34;-58.88;2.64;-84.39;;;;;0;46.223575;7.321035;-50.36
4389;26167.41;274.23;19.66;20.32;-58.74;2.63;-84.35;;;;;0;46.22357;7.321295;-52.16
4390;26173.92;274.14;19.76;20.29;-58.57;2.61;-84.29;;;;;0;46.223565;7.321557;-53.7
4391;26180.1;274.26;19.78;20.27;-58.53;2.59;-84.29;;;;;0;46.223562;7.321831;-54.9
4392;26186.17;274.5;19.73;20.26;-58.54;2.58;-84.3;;;;;0;46.223559;7.3221;-56.03
4393;26192.46;274.83;19.66;20.23;-58.45;2.57;-84.27;;;;;0;46.223553;7.322376;-56.42
4394;26198.92;275.18;19.58;20.21;-58.42;2.56;-84.25;;;;;0;46.223543;7.322656;-56.52
4395;26205.86;275.53;19.5;20.19;-58.36;2.56;-84.22;;;;;0;46.223526;7.322938;-56.31
4396;26212.69;275.94;19.4;20.17;-58.25;2.56;-84.16;;;;;0;46.223504;7.323219;-54.91
4397;26218.71;276.42;19.3;20.15;-58.2;2.56;-84.12;;;;;0;46.223477;7.323492;-52.7
4398;26224.31;276.92;19.19;20.13;-58.26;2.56;-84.16;;;;;0;46.223449;7.323761;-51.36
4399;26229.94;277.45;19.1;20.11;-58.38;2.56;-84.21;;;;;0;46.22342;7.324014;-52.12
4400;26235.78;278.01;19.01;20.1;-58.27;2.55;-84.17;;;;;0;46.223395;7.324254;-53.52
4401;26241.86;278.58;18.94;20.08;-58.16;2.54;-84.13;;;;;0;46.223375;7.324472;-53.41
4402;26248.08;279.16;18.9;20.06;-58.05;2.52;-84.09;;;;;0;46.223359;7.324681;-53.16
4403;26254.1;279.74;18.88;20.04;-57.94;2.5;-84.05;;;;;0;46.223346;7.324876;-52.21
4404;26265.89;280.82;18.9;20.0;-57.89;2.48;-84.06;;;;;10;46.223317;7.325241;-51.62
4405;26266.28;280.85;18.9;20.0;-57.88;2.48;-84.06;;;;;0;46.223316;7.325253;-51.64
4406;26272.79;281.34;18.96;19.98;-57.74;2.47;-83.97;;;;;0;46.223293;7.325454;-52.13
4407;26279.47;281.82;19.03;19.96;-57.6;2.47;-83.88;;;;;0;46.223261;7.325675;-52.64
4408;26286.05;282.23;19.12;19.94;-57.48;2.47;-83.8;;;;;0;46.223221;7.325909;-53.03
4409;26292.38;282.61;19.22;19.92;-57.51;2.48;-83.75;;;;;0;46.223173;7.326164;-53.52
4410;26298.17;282.92;19.34;19.9;-57.51;2.5;-83.7;;;;;0;46.223116;7.326426;-53.8
4411;26307.71;283.34;19.53;19.87;-57.5;2.54;-83.61;;;;;2;46.223007;7.326866;-51.87
4412;26309.97;283.41;19.58;19.86;-57.51;2.56;-83.58;;;;;0;46.222983;7.326964;-52.03
4413;26316.17;283.57;19.69;19.84;-57.53;2.59;-83.52;;;;;0;46.222914;7.32723;-53.0
4414;26322.39;283.68;19.81;19.82;-57.56;2.63;-83.46;;;;;0;46.222854;7.327491;-53.78
4415;26328.77;283.76;19.91;19.8;-57.62;2.67;-83.38;;;;;0;46.222797;7.327753;-54.12
4416;26335.4;283.78;19.99;19.78;-57.53;2.7;-83.28;;;;;0;46.222756;7.328016;-54.46
4417;26341.92;283.79;20.07;19.76;-57.59;2.74;-83.21;;;;;0;46.22272;7.328271;-54.8
4418;26348.09;283.8;20.15;19.74;-57.65;2.79;-83.15;;;;;0;46.222693;7.32853;-55.28
4419;26353.85;283.78;20.22;19.72;-57.69;2.83;-83.1;;;;;0;46.222672;7.328785;-55.69
4420;26359.84;283.73;20.26;19.7;-57.73;2.88;-83.04;;;;;0;46.222651;7.329036;-55.91
4421;26366.1;283.67;20.3;19.68;-57.8;2.92;-83.0;;;;;0;46.222624;7.329287;-55.93
4422;26372.87;283.6;20.32;19.66;-57.91;2.96;-82.98;;;;;0;46.222582;7.329538;-55.84
4423;26379.98;283.52;20.34;19.64;-58.02;2.99;-82.96;;;;;0;46.222534;7.329789;-55.31
4424;26386.62;283.42;20.34;19.62;-57.93;3.02;-82.9;;;;;0;46.222487;7.330038;-53.56
4425;26393.07;283.32;20.34;19.6;-57.96;3.04;-82.89;;;;;0;46.22243;7.330285;-51.55
4426;26399.58;283.21;20.32;19.58;-58.02;3.04;-82.89;;;;;0;46.222367;7.330547;-50.87
4427;26406.58;283.09;20.3;19.56;-58.04;3.04;-82.89;;;;;0;46.222305;7.330816;-52.97
4428;26413.69;282.97;20.27;19.54;-57.92;3.03;-82.84;;;;;0;46.222248;7.331089;-54.54
4429;26420.53;282.85;20.23;19.52;-57.68;3.01;-82.74;;;;;0;46.222197;7.331373;-55.05
4430;26427.11;282.73;20.19;19.5;-57.52;3.0;-82.66;;;;;0;46.222154;7.33166;-54.76
4431;26433.51;282.63;20.14;19.48;-57.5;2.99;-82.59;;;;;0;46.222117;7.331935;-54.38
4432;26440.27;282.53;20.09;19.45;-57.19;2.99;-82.47;;;;;0;46.222084;7.332196;-53.99
4433;26447.41;282.47;20.05;19.43;-57.41;3.01;-82.49;;;;;0;46.222055;7.332443;-53.73
4434;26454.61;282.42;20.0;19.41;-57.76;3.04;-82.63;;;;;0;46.222026;7.332684;-53.21
4435;26461.49;282.43;19.96;19.39;-57.83;3.09;-82.64;;;;;0;46.221998;7.332919;-52.61
4436;26468.15;282.46;19.92;19.37;-57.81;3.13;-82.57;;;;;0;46.221972;7.333148;-53.39
4437;26474.85;282.49;19.88;19.35;-57.87;3.16;-82.56;;;;;0;46.221947;7.333376;-54.71
4438;26482.24;282.53;19.84;19.33;-58.13;3.18;-82.69;;;;;0;46.221923;7.333604;-55.66
4439;26489.87;282.6;19.81;19.3;-58.26;3.19;-82.76;;;;;0;46.221902;7.333849;-55.72
4440;26496.97;282.7;19.78;19.28;-58.19;3.19;-82.72;;;;;0;46.221879;7.334104;-54.68
4441;26503.53;282.79;19.74;19.26;-58.05;3.17;-82.68;;;;;0;46.221854;7.334367;-52.89
4442;26510.19;282.87;19.71;19.24;-57.98;3.14;-82.64;;;;;0;46.221822;7.334637;-51.88
4443;26517.22;282.93;19.68;19.22;-57.87;3.12;-82.64;;;;;0;46.221782;7.334908;-51.93
4444;26524.67;282.96;19.63;19.2;-57.9;3.11;-82.69;;;;;0;46.221732;7.335172;-52.11
4445;26531.96;282.94;19.59;19.17;-58.1;3.1;-82.84;;;;;0;46.221673;7.335423;-52.64
4446;26538.41;282.88;19.53;19.15;-58.29;3.1;-82.96;;;;;0;46.221608;7.335669;-53.22
4447;26544.18;282.75;19.47;19.14;-58.32;3.1;-83.0;;;;;0;46.221537;7.335911;-53.41
4448;26549.92;282.57;19.4;19.12;-58.34;3.09;-83.04;;;;;0;46.221466;7.336153;-53.75
4449;26556.49;282.34;19.32;19.1;-58.37;3.09;-83.08;;;;;0;46.221399;7.336395;-54.19
4450;26564.01;282.03;19.24;19.08;-58.49;3.08;-83.17;;;;;0;46.22134;7.336636;-54.63
4451;26572.29;281.71;19.16;19.05;-58.66;3.08;-83.29;;;;;0;46.221292;7.336885;-55.13
4452;26580.35;281.35;19.09;19.03;-58.74;3.08;-83.36;;;;;0;46.221256;7.337137;-55.51
4453;26587.46;280.98;19.02;19.0;-58.81;3.07;-83.43;;;;;0;46.22123;7.337388;-55.13
4454;26594.16;280.61;18.96;18.98;-58.87;3.06;-83.49;;;;;0;46.221212;7.337642;-53.98
4455;26601.01;280.24;18.89;18.96;-58.91;3.06;-83.56;;;;;0;46.221203;7.337885;-53.42
4456;26608.33;279.87;18.83;18.94;-59.08;3.04;-83.7;;;;;0;46.221197;7.338115;-52.86
4457;26615.52;279.49;18.76;18.92;-59.18;3.03;-83.8;;;;;0;46.221192;7.33834;-52.63
4458;26622.47;279.2;18.73;18.9;-59.15;3.01;-83.84;;;;;0;46.221184;7.33856;-53.11
4459;26629.42;278.93;18.71;18.88;-59.13;2.98;-83.87;;;;;0;46.221176;7.338772;-52.9
4460;26636.49;278.71;18.7;18.86;-59.08;2.95;-83.89;;;;;0;46.221165;7.338985;-51.79
4461;26643.8;278.54;18.7;18.83;-59.03;2.92;-83.92;;;;;0;46.221151;7.339208;-49.91
4462;26657.2;278.34;18.73;18.79;-58.96;2.89;-83.98;;;;;2;46.22112;7.339647;-47.74
4463;26658.42;278.32;18.74;18.79;-58.99;2.88;-83.99;;;;;0;46.221117;7.339692;-47.56
4464;26665.14;278.25;18.77;18.77;-59.13;2.87;-84.1;;;;;0;46.221091;7.339944;-48.5
4465;26672.05;278.19;18.8;18.75;-59.25;2.85;-84.21;;;;;0;46.221063;7.340196;-50.54
4466;26679.5;278.15;18.83;18.73;-59.03;2.83;-84.12;;;;;0;46.221027;7.340445;-51.92
4467;26686.79;278.12;18.87;18.71;-58.95;2.81;-84.11;;;;;0;46.220986;7.340691;-53.03
4468;26693.66;278.08;18.91;18.69;-59.24;2.78;-84.33;;;;;0;46.220941;7.340936;-53.85
4469;26700.6;278.04;18.95;18.66;-59.1;2.76;-84.28;;;;;0;46.220899;7.341184;-54.18
4470;26707.65;278.0;18.99;18.64;-58.91;2.73;-84.19;;;;;0;46.22086;7.341434;-53.7
4471;26714.95;277.95;19.03;18.62;-58.48;2.71;-84.13;;;;;0;46.220829;7.341686;-53.45
4472;26722.39;277.91;19.07;18.6;-58.77;2.69;-84.22;;;;;0;46.220807;7.341943;-54.06
4473;26729.18;277.87;19.1;18.58;-58.85;2.69;-84.29;;;;;0;46.220793;7.342198;-55.34
4474;26735.77;277.83;19.15;18.56;-58.94;2.69;-84.36;;;;;0;46.220784;7.342446;-56.1
4475;26743.05;277.79;19.2;18.54;-58.99;2.68;-84.41;;;;;0;46.220778;7.342683;-56.25
4476;26750.7;277.75;19.24;18.52;-58.99;2.67;-84.43;;;;;0;46.220769;7.342914;-55.98
4477;26758.23;277.71;19.29;18.49;-58.93;2.65;-84.43;;;;;0;46.220759;7.343145;-55.44
4478;26765.33;277.67;19.34;18.47;-58.83;2.63;-84.41;;;;;0;46.220748;7.343375;-54.42
4479;26772.24;277.63;19.39;18.45;-58.7;2.6;-84.33;;;;;0;46.220733;7.343606;-53.55
4480;26779.43;277.56;19.44;18.43;-58.21;2.58;-84.19;;;;;0;46.220714;7.343835;-52.81
4481;26787.28;277.48;19.48;18.41;-58.32;2.57;-84.18;;;;;0;46.220692;7.344074;-52.31
4482;26794.69;277.41;19.53;18.39;-58.52;2.57;-84.29;;;;;0;46.220668;7.344324;-52.42
4483;26801.25;277.33;19.58;18.37;-58.62;2.59;-84.33;;;;;0;46.220643;7.344582;-52.24
4484;26807.55;277.19;19.6;18.35;-58.72;2.61;-84.37;;;;;0;46.220613;7.344853;-51.78
4485;26814.44;277.02;19.62;18.33;-58.82;2.62;-84.41;;;;;0;46.220578;7.345127;-50.82
4486;26821.75;276.86;19.64;18.31;-58.92;2.64;-84.45;;;;;0;46.220537;7.345406;-49.99
4487;26829.14;276.64;19.64;18.29;-59.02;2.64;-84.49;;;;;0;46.220494;7.345675;-49.55
4488;26836.28;276.41;19.63;18.27;-58.92;2.64;-84.48;;;;;0;46.220449;7.345942;-49.48
4489;26843.4;276.17;19.61;18.24;-58.92;2.63;-84.51;;;;;0;46.220407;7.346212;-49.75
4490;26850.96;275.92;19.58;18.22;-58.94;2.62;-84.54;;;;;0;46.220378;7.346474;-51.13
4491;26858.68;275.69;19.53;18.2;-58.93;2.6;-84.57;;;;;0;46.220353;7.34673;-52.63
4492;26866.15;275.48;19.47;18.18;-58.89;2.57;-84.6;;;;;0;46.22034;7.346989;-53.39
4493;26872.82;275.26;19.42;18.16;-58.84;2.54;-84.63;;;;;0;46.220341;7.347248;-53.34
4494;26879.02;275.13;19.35;18.14;-58.82;2.51;-84.68;;;;;0;46.220346;7.347495;-53.19
4495;26885.59;275.02;19.28;18.12;-58.75;2.48;-84.7;;;;;0;46.220354;7.347737;-52.9
4496;26893.15;275.01;19.21;18.1;-58.62;2.45;-84.7;;;;;0;46.220364;7.347978;-52.65
4497;26900.78;275.04;19.13;18.08;-58.5;2.42;-84.71;;;;;0;46.22037;7.348213;-52.38
4498;26907.95;275.16;19.05;18.06;-58.51;2.39;-84.75;;;;;0;46.220372;7.348447;-52.07
4499;26914.82;275.36;18.98;18.04;-58.42;2.36;-84.76;;;;;0;46.220371;7.348681;-51.58
4500;26921.75;275.67;18.91;18.02;-58.31;2.34;-84.73;;;;;0;46.220366;7.348918;-51.16
4501;26929.27;276.03;18.84;18.0;-58.21;2.32;-84.68;;;;;0;46.220359;7.349167;-50.98
4502;26936.82;276.39;18.77;17.98;-58.11;2.32;-84.63;;;;;0;46.22035;7.349421;-50.74
4503;26943.94;276.82;18.72;17.96;-57.99;2.32;-84.58;;;;;0;46.22034;7.349678;-50.58
4504;26950.54;277.3;18.67;17.94;-57.97;2.34;-84.53;;;;;0;46.220325;7.34994;-51.24
4505;26957.12;277.79;18.64;17.92;-58.04;2.36;-84.49;;;;;0;46.220302;7.350197;-52.2
4506;26964.23;278.29;18.6;17.9;-58.11;2.39;-84.45;;;;;0;46.220264;7.350449;-53.07
4507;26971.59;278.77;18.58;17.88;-58.19;2.42;-84.41;;;;;0;46.220221;7.350689;-53.69
4508;26978.58;279.22;18.58;17.86;-58.25;2.46;-84.37;;;;;0;46.220179;7.350922;-52.41
4509;26984.98;279.64;18.59;17.84;-58.22;2.48;-84.28;;;;;0;46.220133;7.351144;-51.03
4510;26991.55;280.02;18.63;17.82;-58.17;2.51;-84.19;;;;;0;46.220092;7.351362;-51.38
4511;26998.81;280.34;18.67;17.8;-58.1;2.53;-84.09;;;;;0;46.220054;7.351574;-51.78
4512;27006.3;280.6;18.74;17.78;-57.99;2.55;-83.96;;;;;0;46.220016;7.351784;-52.12
4513;27013.22;280.82;18.83;17.76;-57.91;2.57;-83.87;;;;;0;46.219987;7.351999;-52.09
4514;27019.66;280.97;18.92;17.74;-57.89;2.59;-83.81;;;;;0;46.219964;7.352219;-51.99
4515;27025.95;281.08;19.04;17.72;-57.9;2.61;-83.75;;;;;0;46.21994;7.352441;-51.97
4516;27032.27;281.15;19.16;17.71;-57.9;2.63;-83.68;;;;;0;46.219913;7.352668;-52.13
4517;27038.98;281.19;19.29;17.69;-57.84;2.65;-83.63;;;;;0;46.219879;7.352906;-52.56
4518;27045.82;281.22;19.41;17.67;-57.85;2.67;-83.57;;;;;0;46.219839;7.353142;-52.95
4519;27052.51;281.23;19.54;17.65;-57.73;2.68;-83.45;;;;;0;46.219793;7.353389;-52.45
4520;27058.92;281.25;19.65;17.63;-57.66;2.7;-83.36;;;;;0;46.219745;7.353644;-51.63
4521;27065.01;281.28;19.75;17.61;-57.7;2.72;-83.34;;;;;0;46.219695;7.353907;-51.54
4522;27070.96;281.33;19.84;17.6;-57.71;2.74;-83.29;;;;;0;46.219651;7.354177;-52.17
4523;27076.81;281.42;19.89;17.58;-57.7;2.77;-83.24;;;;;0;46.219614;7.35445;-53.19
4524;27082.86;281.59;19.9;17.56;-57.7;2.79;-83.16;;;;;0;46.219586;7.354733;-53.78
4525;27088.77;281.78;19.9;17.55;-57.63;2.82;-83.14;;;;;0;46.219566;7.355017;-54.08
4526;27094.49;281.97;19.89;17.53;-57.81;2.84;-83.22;;;;;0;46.219554;7.355308;-54.37
4527;27100.19;282.25;19.84;17.52;-58.04;2.86;-83.25;;;;;0;46.219543;7.355601;-53.02
4528;27106.15;282.57;19.77;17.5;-57.97;2.86;-83.21;;;;;0;46.219529;7.355893;-50.13
4529;27112.6;282.97;19.68;17.48;-57.91;2.86;-83.2;;;;;0;46.219507;7.356177;-48.51
4530;27119.25;283.41;19.57;17.46;-57.87;2.84;-83.2;;;;;0;46.219475;7.356446;-48.18
4531;27125.91;283.84;19.46;17.44;-57.86;2.82;-83.2;;;;;0;46.219427;7.356708;-48.4
4532;27132.1;284.33;19.36;17.43;-57.73;2.79;-83.2;;;;;0;46.219374;7.35697;-49.58
4533;27137.58;284.85;19.27;17.41;-57.6;2.75;-83.21;;;;;0;46.219313;7.357204;-50.75
4534;27142.8;285.37;19.18;17.4;-57.55;2.71;-83.28;;;;;0;46.21925;7.357424;-51.86
4535;27148.3;285.89;19.08;17.38;-57.61;2.67;-83.35;;;;;0;46.21919;7.357629;-52.95
4536;27154.01;286.41;18.99;17.37;-57.38;2.63;-83.35;;;;;0;46.219132;7.35781;-53.58
4537;27159.99;286.91;18.94;17.35;-57.16;2.59;-83.35;;;;;0;46.219083;7.357982;-54.03
4538;27165.89;287.41;18.91;17.33;-57.0;2.56;-83.35;;;;;0;46.219039;7.358159;-53.75
4539;27171.6;287.88;18.91;17.32;-57.0;2.52;-83.34;;;;;0;46.218998;7.358344;-53.43
4540;27177.71;288.31;18.92;17.3;-57.16;2.5;-83.46;;;;;0;46.218956;7.358548;-53.4
4541;27184.12;288.74;18.95;17.28;-57.44;2.49;-83.6;;;;;0;46.218915;7.35876;-54.0
4542;27190.79;289.14;18.98;17.27;-57.42;2.49;-83.63;;;;;0;46.218865;7.358991;-54.6
4543;27197.17;289.51;19.03;17.25;-57.34;2.49;-83.64;;;;;0;46.218803;7.359239;-54.15
4544;27202.8;289.88;19.07;17.23;-57.1;2.48;-83.6;;;;;0;46.218737;7.359505;-53.79
4545;27211.09;290.45;19.12;17.21;-57.11;2.48;-83.55;;;;;2;46.218623;7.359956;-53.57
4546;27212.83;290.56;19.13;17.21;-57.13;2.48;-83.54;;;;;0;46.218601;7.360048;-53.67
4547;27218.59;290.88;19.15;17.19;-57.17;2.48;-83.5;;;;;0;46.218533;7.360326;-54.23
4548;27224.76;291.18;19.15;17.17;-57.15;2.49;-83.44;;;;;0;46.21847;7.360595;-54.7
4549;27230.95;291.47;19.14;17.16;-57.13;2.5;-83.37;;;;;0;46.218413;7.360855;-54.94
4550;27237.14;291.71;19.1;17.14;-56.89;2.53;-83.3;;;;;0;46.218357;7.361106;-54.86
4551;27242.62;291.95;19.06;17.12;-57.26;2.56;-83.31;;;;;0;46.218301;7.361338;-54.78
4552;27247.76;292.1;19.0;17.11;-57.44;2.59;-83.38;;;;;0;46.218238;7.361563;-54.93
4553;27253.31;292.23;18.94;17.1;-57.5;2.62;-83.42;;;;;0;46.218165;7.361779;-55.02
4554;27259.08;292.35;18.87;17.08;-57.59;2.64;-83.42;;;;;0;46.218088;7.361982;-54.97
4555;27264.73;292.47;18.8;17.06;-57.55;2.65;-83.4;;;;;0;46.218001;7.362181;-54.61
4556;27270.22;292.5;18.73;17.05;-57.53;2.65;-83.39;;;;;0;46.217911;7.362382;-54.34
4557;27275.69;292.48;18.65;17.04;-57.55;2.65;-83.4;;;;;0;46.21782;7.362578;-54.28
4558;27281.82;292.46;18.58;17.02;-57.64;2.64;-83.43;;;;;0;46.217737;7.362778;-54.59
4559;27288.4;292.41;18.5;17.0;-57.59;2.62;-83.46;;;;;0;46.217663;7.362983;-55.25
4560;27294.99;292.35;18.42;16.98;-57.51;2.61;-83.45;;;;;0;46.217605;7.363192;-55.65
4561;27301.15;292.29;18.35;16.97;-57.35;2.59;-83.42;;;;;0;46.217553;7.363404;-55.65
4562;27306.75;292.22;18.27;16.95;-57.42;2.58;-83.46;;;;;0;46.217512;7.363633;-55.57
4563;27312.06;292.16;18.2;16.94;-57.45;2.57;-83.5;;;;;0;46.217475;7.363858;-55.75
4564;27318.11;292.1;18.12;16.92;-57.45;2.56;-83.5;;;;;0;46.217436;7.3641;-55.68
4565;27324.47;292.03;18.04;16.9;-57.3;2.57;-83.39;;;;;0;46.217393;7.364353;-55.06
4566;27330.39;291.97;17.97;16.89;-57.08;2.58;-83.21;;;;;0;46.217345;7.364612;-54.72
4567;27335.8;291.92;17.87;16.87;-57.24;2.61;-83.22;;;;;0;46.217294;7.36487;-54.37
4568;27341.25;291.88;17.77;16.86;-57.36;2.65;-83.25;;;;;0;46.217239;7.365126;-54.45
4569;27347.1;291.85;17.67;16.84;-57.47;2.7;-83.19;;;;;0;46.217182;7.36537;-54.94
4570;27352.78;291.81;17.56;16.83;-57.44;2.75;-83.15;;;;;0;46.217124;7.365603;-55.43
4571;27358.28;291.77;17.46;16.81;-57.44;2.8;-83.12;;;;;0;46.217063;7.365829;-55.53
4572;27363.19;291.62;17.36;16.8;-57.63;2.85;-83.1;;;;;0;46.217002;7.366025;-55.59
4573;27368.03;291.42;17.26;16.79;-57.99;2.89;-83.1;;;;;0;46.216935;7.36621;-55.65
4574;27373.44;291.13;17.17;16.77;-58.14;2.92;-83.1;;;;;0;46.216859;7.366384;-55.21
4575;27379.2;290.74;17.09;16.76;-57.98;2.95;-83.06;;;;;0;46.216776;7.366549;-54.55
4576;27385.01;290.25;17.03;16.74;-57.89;2.96;-82.99;;;;;0;46.216691;7.366709;-53.5
4577;27390.66;289.67;16.98;16.73;-57.93;2.97;-82.96;;;;;0;46.216605;7.366868;-52.37
4578;27396.28;288.95;16.96;16.71;-57.97;2.98;-82.97;;;;;0;46.216529;7.367034;-50.86
4579;27402.42;288.19;16.94;16.7;-57.63;3.0;-82.96;;;;;0;46.216464;7.36721;-50.2
4580;27409.3;287.42;16.93;16.68;-57.9;3.01;-82.97;;;;;0;46.216412;7.367407;-51.12
4581;27415.36;286.59;16.94;16.66;-58.16;3.03;-83.02;;;;;0;46.216377;7.367609;-50.83
4582;27420.45;285.72;16.97;16.65;-58.4;3.04;-83.18;;;;;0;46.216353;7.367827;-51.59
4583;27425.09;284.84;17.0;16.64;-58.53;3.05;-83.26;;;;;0;46.216335;7.368058;-53.15
4584;27430.14;284.01;17.05;16.62;-58.44;3.04;-83.24;;;;;0;46.216318;7.368302;-54.31
4585;27436.14;283.2;17.1;16.61;-58.46;3.01;-83.27;;;;;0;46.216301;7.368553;-54.77
4586;27442.32;282.39;17.15;16.59;-58.36;2.97;-83.27;;;;;0;46.216283;7.368796;-53.91
4587;27448.26;281.58;17.2;16.58;-58.19;2.93;-83.25;;;;;0;46.216259;7.369051;-50.69
4588;27453.77;280.89;17.26;16.56;-58.03;2.88;-83.24;;;;;0;46.21623;7.369302;-48.42
4589;27459.38;280.26;17.32;16.55;-57.9;2.85;-83.23;;;;;0;46.2162;7.369546;-47.09
4590;27465.33;279.62;17.39;16.53;-57.89;2.83;-83.25;;;;;0;46.216174;7.369777;-48.39
4591;27471.36;278.98;17.45;16.51;-57.91;2.82;-83.29;;;;;0;46.216149;7.369991;-49.94
4592;27477.39;278.42;17.52;16.5;-57.94;2.82;-83.31;;;;;0;46.216128;7.370201;-52.27
4593;27482.91;277.9;17.6;16.48;-57.95;2.83;-83.3;;;;;0;46.216111;7.370403;-54.07
4594;27488.3;277.42;17.69;16.47;-58.13;2.84;-83.38;;;;;0;46.21609;7.370599;-54.81
4595;27493.87;276.98;17.8;16.46;-58.32;2.85;-83.53;;;;;0;46.216067;7.370794;-55.54
4596;27499.58;276.54;17.91;16.44;-58.53;2.85;-83.56;;;;;0;46.216043;7.370996;-55.51
4597;27505.39;276.15;18.04;16.43;-58.09;2.83;-83.49;;;;;0;46.21602;7.371196;-54.53
4598;27511.02;275.78;18.17;16.41;-57.92;2.79;-83.43;;;;;0;46.215993;7.371409;-53.47
4599;27516.53;275.45;18.31;16.4;-57.77;2.76;-83.37;;;;;0;46.215967;7.371637;-52.45
4600;27522.08;275.14;18.46;16.38;-57.71;2.73;-83.36;;;;;0;46.215949;7.371875;-52.01
4601;27527.93;274.89;18.62;16.37;-57.66;2.7;-83.35;;;;;0;46.215943;7.37213;-52.08
4602;27533.16;274.65;18.78;16.35;-57.62;2.68;-83.34;;;;;0;46.215941;7.372393;-51.89
4603;27537.82;274.46;18.94;16.34;-57.46;2.66;-83.32;;;;;0;46.215946;7.372665;-51.46
4604;27542.33;274.29;19.09;16.33;-57.45;2.64;-83.31;;;;;0;46.215955;7.372935;-51.81
4605;27547.47;274.19;19.23;16.32;-57.37;2.64;-83.29;;;;;0;46.21596;7.373213;-52.54
4606;27553.13;274.1;19.37;16.3;-57.37;2.64;-83.24;;;;;0;46.215963;7.373483;-53.02
4607;27559.08;274.02;19.5;16.29;-57.28;2.66;-83.19;;;;;0;46.215955;7.373753;-52.66
4608;27564.65;273.94;19.64;16.27;-57.31;2.67;-83.15;;;;;0;46.215943;7.374009;-52.25
4609;27569.71;273.86;19.77;16.26;-57.33;2.7;-83.11;;;;;0;46.215927;7.374256;-51.9
4610;27574.85;273.78;19.9;16.25;-57.36;2.72;-83.08;;;;;0;46.215909;7.374501;-51.81
4611;27580.19;273.69;20.04;16.23;-57.4;2.75;-83.04;;;;;0;46.215894;7.374738;-51.73
4612;27585.61;273.61;20.17;16.22;-57.45;2.78;-83.01;;;;;0;46.21588;7.374975;-51.79
4613;27590.65;273.49;20.28;16.21;-57.5;2.81;-82.97;;;;;0;46.215866;7.37521;-52.16
4614;27595.32;273.35;20.37;16.19;-57.45;2.84;-82.88;;;;;0;46.215854;7.375449;-52.88
4615;27600.4;273.21;20.46;16.18;-57.4;2.88;-82.81;;;;;0;46.215841;7.375705;-53.94
4616;27605.84;273.02;20.53;16.17;-57.62;2.91;-82.87;;;;;0;46.215824;7.37598;-54.67
4617;27611.58;272.81;20.58;16.15;-57.82;2.95;-82.91;;;;;0;46.215803;7.37625;-54.66
4618;27617.49;272.57;20.63;16.14;-57.96;2.98;-82.93;;;;;0;46.215778;7.376533;-52.92
4619;27622.99;272.26;20.62;16.12;-58.02;3.0;-82.93;;;;;0;46.215753;7.376834;-51.18
4620;27628.2;271.93;20.6;16.11;-57.97;3.01;-82.91;;;;;0;46.215732;7.377135;-50.32
4621;27633.4;271.59;20.58;16.1;-57.91;3.01;-82.88;;;;;0;46.215717;7.377443;-51.38
4622;27638.91;271.26;20.55;16.08;-57.84;3.0;-82.85;;;;;0;46.215717;7.377761;-52.44
4623;27644.61;270.93;20.53;16.07;-57.8;2.99;-82.81;;;;;0;46.215723;7.378068;-53.51
